date,store_nbr,family,sales,prediction_nb11,weighted_abs_error_nb11
2017-07-27,33,27,7.0,3.3205495,25.7561535
2017-08-04,11,15,19.0,17.644806,25.748686000000017
2017-08-09,23,19,13.0,11.023453,25.695111
2017-07-24,24,21,9.0,6.153694,25.616754
2017-08-07,5,21,12.0,9.866127,25.606475999999994
2017-07-24,2,20,14.0,12.172572,25.58399199999999
2017-07-26,23,32,11.0,8.675263,25.57210700000001
2017-08-03,32,15,10.0,7.4439397,25.560603000000004
2017-07-21,34,23,8.0,4.8113194,25.509444799999997
2017-08-02,50,26,12.0,9.8759575,25.488509999999998
2017-08-07,42,20,28.0,27.090757,25.458804
2017-08-07,9,2,11.0,8.687138,25.441482000000008
2017-08-04,20,15,19.0,17.661432,25.432791999999974
2017-07-26,41,6,11.0,8.688741,25.423848999999997
2017-08-07,51,32,42.9,42.307426,25.42142459999996
2017-08-15,53,20,13.0,11.045188,25.412556000000006
2017-08-07,38,23,9.0,6.178883,25.390053
2017-08-03,31,22,14.0,12.187872,25.369791999999993
2017-07-29,41,26,15.0,13.309266,25.361010000000014
2017-07-28,40,13,13.0,11.057425,25.253474999999995
2017-08-03,22,6,7.0,3.3975446,25.2171878
2017-07-28,30,26,6.0,1.8137662,25.1174028
2017-08-11,4,32,29.553,28.70364,25.101136080000025
2017-07-26,27,6,15.0,13.327161,25.092584999999996
2017-07-28,23,15,10.0,7.490926,25.09074
2017-07-27,31,21,9.0,6.216086,25.055226
2017-08-14,39,31,13.0,11.072946,25.051702
2017-08-04,47,21,6.0,1.8297389,25.0215666
2017-07-19,42,27,9.0,6.220357,25.016787
2017-08-07,20,26,5.0,0.0,25.0
2017-08-02,51,2,5.0,0.0,25.0
2017-08-08,29,31,5.0,0.0,25.0
2017-07-30,21,23,5.0,0.0,25.0
2017-08-04,51,14,5.0,0.0,25.0
2017-08-09,16,27,5.0,0.0,25.0
2017-08-02,14,21,5.0,0.0,25.0
2017-08-04,16,21,5.0,0.0,25.0
2017-07-27,32,6,5.0,0.0,25.0
2017-07-29,54,21,5.0,0.0,25.0
2017-08-03,54,32,5.0,0.0,25.0
2017-08-01,14,6,5.0,0.0,25.0
2017-08-04,13,32,5.0,0.0,25.0
2017-08-04,33,0,5.0,0.0,25.0
2017-07-29,42,0,5.0,0.0,25.0
2017-08-09,54,14,5.0,0.0,25.0
2017-08-03,42,0,5.0,0.0,25.0
2017-08-02,36,21,5.0,0.0,25.0
2017-07-30,17,14,5.0,0.0,25.0
2017-08-07,20,21,5.0,0.0,25.0
2017-07-29,26,21,5.0,0.0,25.0
2017-07-22,43,2,5.0,0.0,25.0
2017-08-03,51,0,5.0,0.0,25.0
2017-08-13,15,19,5.0,0.0,25.0
2017-08-01,1,0,5.0,0.0,25.0
2017-07-27,1,0,5.0,0.0,25.0
2017-08-05,1,0,5.0,0.0,25.0
2017-07-22,35,6,5.0,0.0,25.0
2017-08-03,34,31,5.0,0.0,25.0
2017-08-04,28,26,5.0,0.0,25.0
2017-08-04,54,0,5.0,0.0,25.0
2017-08-08,54,0,5.0,0.0,25.0
2017-08-02,34,21,5.0,0.0,25.0
2017-07-27,9,2,5.0,0.0,25.0
2017-08-13,45,14,5.0,0.0,25.0
2017-08-14,46,14,5.0,0.0,25.0
2017-08-05,34,21,5.0,0.0,25.0
2017-07-30,2,23,5.0,0.0,25.0
2017-08-07,46,14,5.0,0.0,25.0
2017-08-01,2,23,5.0,0.0,25.0
2017-08-02,34,27,5.0,0.0,25.0
2017-08-09,20,21,5.0,0.0,25.0
2017-08-01,54,6,5.0,0.0,25.0
2017-07-29,14,26,5.0,0.0,25.0
2017-08-01,30,6,5.0,0.0,25.0
2017-07-19,10,21,5.0,0.0,25.0
2017-08-02,34,26,5.0,0.0,25.0
2017-08-02,21,20,5.0,0.0,25.0
2017-08-09,9,23,5.0,0.0,25.0
2017-08-08,8,0,5.0,0.0,25.0
2017-08-01,50,20,5.0,0.0,25.0
2017-07-30,42,2,5.0,0.0,25.0
2017-08-01,47,14,5.0,0.0,25.0
2017-08-08,47,17,5.0,0.0,25.0
2017-07-23,13,21,5.0,0.0,25.0
2017-08-12,49,14,5.0,0.0,25.0
2017-07-30,52,31,5.0,0.0,25.0
2017-07-30,45,14,5.0,0.0,25.0
2017-08-01,42,21,5.0,0.0,25.0
2017-08-04,30,21,5.0,0.0,25.0
2017-08-04,19,14,5.0,0.0,25.0
2017-08-09,42,21,5.0,0.0,25.0
2017-08-01,28,21,5.0,0.0,25.0
2017-08-02,28,21,5.0,0.0,25.0
2017-08-09,28,21,5.0,0.0,25.0
2017-08-08,22,14,5.0,0.0,25.0
2017-08-01,30,21,5.0,0.0,25.0
2017-07-19,10,32,5.0,0.0,25.0
2017-08-01,34,21,5.0,0.0,25.0
2017-08-13,51,31,5.0,0.0,25.0
2017-08-13,19,23,5.0,0.0,25.0
2017-07-19,35,27,5.0,0.0,25.0
2017-07-25,3,14,5.0,0.0,25.0
2017-07-31,3,14,5.0,0.0,25.0
2017-08-01,40,23,5.0,0.0,25.0
2017-08-01,7,14,5.0,0.0,25.0
2017-08-09,19,23,5.0,0.0,25.0
2017-07-31,2,14,5.0,0.0,25.0
2017-08-08,28,17,5.0,0.0,25.0
2017-08-05,39,31,5.0,0.0,25.0
2017-08-13,13,27,5.0,0.0,25.0
2017-08-01,29,2,5.0,0.0,25.0
2017-08-02,8,0,5.0,0.0,25.0
2017-08-01,35,6,5.0,0.0,25.0
2017-07-30,34,32,5.0,0.0,25.0
2017-08-07,26,6,5.0,0.0,25.0
2017-08-13,25,32,5.0,0.0,25.0
2017-08-07,25,32,5.0,0.0,25.0
2017-07-23,25,32,5.0,0.0,25.0
2017-07-30,40,0,5.0,0.0,25.0
2017-07-29,22,2,5.0,0.0,25.0
2017-07-29,37,14,5.0,0.0,25.0
2017-08-02,17,0,5.0,0.0,25.0
2017-08-01,15,0,5.0,0.0,25.0
2017-08-01,1,23,5.0,0.0,25.0
2017-07-30,14,27,5.0,0.0,25.0
2017-08-03,16,21,5.0,0.0,25.0
2017-08-02,35,32,5.0,0.0,25.0
2017-08-13,25,14,5.0,0.0,25.0
2017-07-22,29,2,5.0,0.0,25.0
2017-07-30,23,23,5.0,0.0,25.0
2017-08-09,17,26,5.0,0.0,25.0
2017-08-04,19,6,5.0,0.0,25.0
2017-07-30,7,0,5.0,0.0,25.0
2017-08-06,24,0,5.0,0.0,25.0
2017-07-23,24,0,5.0,0.0,25.0
2017-08-04,24,0,5.0,0.0,25.0
2017-08-02,25,6,5.0,0.0,25.0
2017-08-13,15,0,5.0,0.0,25.0
2017-08-01,39,21,5.0,0.0,25.0
2017-08-02,40,2,5.0,0.0,25.0
2017-08-08,2,0,5.0,0.0,25.0
2017-08-02,30,6,5.0,0.0,25.0
2017-07-29,34,2,5.0,0.0,25.0
2017-08-04,13,2,5.0,0.0,25.0
2017-08-01,13,0,5.0,0.0,25.0
2017-07-22,36,0,5.0,0.0,25.0
2017-08-04,35,27,5.0,0.0,25.0
2017-07-19,47,14,5.0,0.0,25.0
2017-07-23,15,0,5.0,0.0,25.0
2017-07-29,7,0,5.0,0.0,25.0
2017-08-01,23,21,5.0,0.0,25.0
2017-08-06,7,0,5.0,0.0,25.0
2017-07-22,29,23,5.0,0.0,25.0
2017-08-02,29,21,5.0,0.0,25.0
2017-08-02,13,2,5.0,0.0,25.0
2017-07-29,28,14,5.0,0.0,25.0
2017-08-04,28,14,5.0,0.0,25.0
2017-08-01,18,0,5.0,0.0,25.0
2017-08-01,17,6,5.0,0.0,25.0
2017-07-22,18,0,5.0,0.0,25.0
2017-07-30,48,21,5.0,0.0,25.0
2017-08-08,15,14,5.0,0.0,25.0
2017-08-01,31,0,5.0,0.0,25.0
2017-08-13,33,2,5.0,0.0,25.0
2017-08-05,53,23,5.0,0.0,25.0
2017-07-30,25,0,5.0,0.0,25.0
2017-08-01,44,14,5.0,0.0,25.0
2017-08-05,30,0,5.0,0.0,25.0
2017-08-03,33,2,5.0,0.0,25.0
2017-08-05,33,2,5.0,0.0,25.0
2017-08-10,47,21,5.0,0.0,25.0
2017-08-04,43,2,5.0,0.0,25.0
2017-08-05,26,26,5.0,0.0,25.0
2017-08-08,37,21,5.0,0.0,25.0
2017-07-30,26,32,5.0,0.0,25.0
2017-08-03,38,0,5.0,0.0,25.0
2017-07-24,26,32,5.0,0.0,25.0
2017-08-04,16,2,5.0,0.0,25.0
2017-08-13,15,2,5.0,0.0,25.0
2017-07-30,16,2,5.0,0.0,25.0
2017-08-03,16,0,5.0,0.0,25.0
2017-08-09,30,27,5.0,0.0,25.0
2017-08-05,36,26,5.0,0.0,25.0
2017-08-04,36,26,5.0,0.0,25.0
2017-08-03,3,19,30.0,29.166792,24.996239999999972
2017-07-26,41,32,8.0,4.8754783,24.9961736
2017-08-01,5,20,5.0,0.0037736893,24.9811315535
2017-07-19,26,26,5.0,0.0046449155,24.976775422499998
2017-07-24,27,31,5.0,0.004702404,24.97648798
2017-08-09,49,19,10.0,7.502712,24.972880000000004
2017-07-27,19,15,7.0,3.434945,24.955385
2017-07-28,40,27,9.0,6.229697,24.932727
2017-08-08,12,0,6.0,1.8449452,24.9303288
2017-07-19,1,32,26.513,25.573654,24.904880498000015
2017-08-02,39,11,59.0,58.578568,24.864488000000172
2017-08-07,10,16,8.0,4.892161,24.862712000000002
2017-08-05,4,20,24.0,22.96521,24.834960000000024
2017-07-31,4,21,5.0,0.034900505,24.825497475
2017-07-23,7,23,15.0,13.345694,24.814590000000003
2017-08-03,16,6,5.0,0.041328713,24.793356435
2017-07-22,34,32,7.0,3.4643292,24.749695600000003
2017-08-12,53,26,8.0,4.9068513,24.745189600000003
2017-08-12,19,6,12.0,9.9380665,24.743202000000004
2017-07-22,43,11,89.994,89.71909,24.7402505400005
2017-07-23,2,20,18.0,16.625757,24.736373999999998
2017-08-08,51,31,5.0,0.05748408,24.712579599999998
2017-08-07,52,23,8.0,4.9109898,24.712081599999998
2017-07-21,10,15,6.0,1.8816833,24.7099002
2017-07-20,19,10,47.0,46.474373,24.704469000000003
2017-08-01,8,23,10.0,7.5310225,24.689775000000004
2017-08-11,8,27,17.0,15.547678,24.68947400000001
2017-08-07,27,0,6.0,1.8862195,24.682682999999997
2017-07-30,11,32,16.0,14.461983,24.608272
2017-07-28,47,21,6.0,1.9003272,24.598036800000003
2017-07-27,52,2,8.0,4.925751,24.593992
2017-07-23,39,21,10.0,7.544364,24.55636
2017-08-09,51,23,11.0,8.767853,24.553616999999996
2017-07-22,19,23,6.0,1.9118319,24.529008599999997
2017-08-12,16,6,9.0,6.2762127,24.514085699999995
2017-08-10,20,0,8.0,4.935837,24.513303999999998
2017-08-12,27,0,12.0,9.957872,24.505536
2017-07-21,43,2,5.0,0.10159966,24.492001700000003
2017-08-09,53,32,5.0,0.10388169,24.48059155
2017-08-06,34,6,9.0,6.2807603,24.4731573
2017-07-30,52,21,8.0,4.9421253,24.4629976
2017-07-28,36,0,7.0,3.509131,24.436083
2017-07-30,8,2,10.0,7.556876,24.431240000000003
2017-07-26,8,14,9.0,6.2867074,24.4196334
2017-07-31,4,0,5.0,0.11787623,24.41061885
2017-07-29,14,15,16.0,14.474624,24.406015999999994
2017-08-02,5,21,11.0,8.782873,24.388396999999998
2017-08-14,18,13,13.0,11.123976,24.388311999999992
2017-08-06,50,23,11.0,8.787376,24.338864
2017-07-20,27,29,65.558,65.18693,24.326607060000207
2017-07-19,22,32,5.0,0.13513796,24.3243102
2017-07-23,24,19,15.0,13.38026,24.296100000000003
2017-07-28,47,23,18.0,16.650417,24.292493999999984
2017-08-06,42,27,16.0,14.482256,24.283904000000007
2017-07-28,31,27,8.0,4.9645534,24.2835728
2017-08-04,2,14,5.0,0.14411753,24.27941235
2017-07-19,23,23,7.0,3.5317917,24.2774581
2017-07-24,10,25,154.0,153.84242,24.26731999999936
2017-08-12,53,13,24.0,22.99038,24.23088000000004
2017-07-21,46,0,13.0,11.1362505,24.22874350000001
2017-08-04,10,6,5.0,0.15775013,24.21124935
2017-08-13,1,20,8.0,4.9790874,24.1673008
2017-07-20,15,19,13.0,11.142367,24.149229
2017-08-02,52,26,16.0,14.491021,24.143664
2017-07-29,12,16,21.0,19.850306,24.143574000000005
2017-08-07,35,0,6.0,1.9765993,24.1404042
2017-08-08,28,32,5.0,0.17421643,24.128917849999997
2017-07-22,28,26,6.0,1.9798884,24.1206696
2017-08-09,9,26,5.0,0.18227422,24.0886289
2017-08-15,20,27,8.0,4.989959,24.080328
2017-08-02,35,15,5.0,0.1873275,24.063362499999997
2017-08-09,32,29,6.0,1.9959334,24.0243996
2017-07-23,33,2,6.0,2.000124,23.999256
2017-07-20,53,26,8.0,5.002734,23.978127999999998
2017-08-12,39,6,9.0,6.336547,23.971076999999998
2017-08-01,37,20,19.0,17.739378,23.951818000000028
2017-07-21,3,0,14.0,12.289344,23.949184000000002
2017-07-28,11,32,8.0,5.0068154,23.9454768
2017-08-08,52,21,6.0,2.0131752,23.920948799999998
2017-07-29,11,0,10.0,7.608085,23.919150000000002
2017-07-27,11,19,26.0,25.080124,23.916775999999963
2017-08-12,28,20,10.0,7.6098924,23.901076000000003
2017-07-30,45,21,5.0,0.22000396,23.8999802
2017-08-04,53,26,7.0,3.5859303,23.898487900000003
2017-08-09,39,26,7.0,3.5880702,23.8835086
2017-07-29,14,27,6.0,2.0207975,23.875215
2017-07-22,38,20,20.0,18.806269,23.874619999999993
2017-08-08,21,2,7.0,3.59014,23.86902
2017-08-14,46,0,9.0,6.3487844,23.860940399999997
2017-07-26,20,6,7.0,3.593181,23.847733
2017-08-13,19,15,12.0,10.013406,23.839128000000002
2017-08-05,39,6,7.0,3.597093,23.820349
2017-08-01,10,27,9.0,6.3539586,23.8143726
2017-08-02,51,31,7.0,3.6035113,23.7754209
2017-08-12,8,27,26.0,25.085796,23.76930400000004
2017-08-08,34,26,5.0,0.24632688,23.768365600000003
2017-08-03,28,26,5.0,0.24723741,23.76381295
2017-08-08,36,21,5.0,0.25139567,23.74302165
2017-08-04,14,13,8.0,5.036,23.712000000000003
2017-08-09,28,16,12.0,10.024854,23.701752000000006
2017-08-12,13,19,5.0,0.25968257,23.70158715
2017-07-25,7,27,15.0,13.421665,23.675024999999987
2017-07-29,27,26,12.0,10.027783,23.666604000000007
2017-07-20,36,22,50.0,49.52702,23.648999999999987
2017-07-25,6,23,8.0,5.0504575,23.596339999999998
2017-08-02,4,27,9.0,6.378537,23.593167
2017-07-24,39,27,11.0,8.855952,23.584528
2017-07-20,11,20,8.0,5.053098,23.575215999999998
2017-08-09,33,27,5.0,0.2863853,23.5680735
2017-07-31,2,26,7.0,3.6332765,23.5670645
2017-07-22,42,0,6.0,2.0729363,23.562382200000002
2017-08-12,15,6,5.0,0.28982675,23.550866250000002
2017-08-13,2,21,8.0,5.0598965,23.520828
2017-07-27,38,23,12.0,10.040947,23.50863600000001
2017-08-07,14,27,9.0,6.3883214,23.505107400000004
2017-08-15,7,23,24.0,23.022411,23.46213599999996
2017-08-14,31,6,10.0,7.6548214,23.451786
2017-07-22,22,13,9.0,6.3973007,23.424293700000003
2017-08-08,26,13,13.0,11.198978,23.413285999999996
2017-07-22,50,32,16.242,14.800584,23.411478672000005
2017-08-10,23,29,31.948,31.216057,23.384114964000037
2017-08-14,19,27,8.0,5.077394,23.380848
2017-08-08,25,32,5.0,0.33000615,23.34996925
2017-08-08,37,6,7.0,3.6659439,23.3383927
2017-08-07,13,23,6.0,2.1113539,23.3318766
2017-08-14,17,31,35.0,34.333637,23.322704999999893
2017-07-27,34,13,8.0,5.0864496,23.3084032
2017-08-09,54,0,6.0,2.1167743,23.2993542
2017-08-06,5,0,12.0,10.059147,23.290236000000007
2017-08-03,21,32,6.0,2.1193554,23.2838676
2017-08-12,9,21,11.0,8.883671,23.279619000000004
2017-08-07,38,0,7.0,3.6766753,23.2632729
2017-08-04,29,26,5.0,0.3483832,23.258084
2017-08-09,19,32,5.0,0.350304,23.248479999999997
2017-08-02,20,21,5.0,0.352013,23.239935
2017-07-28,20,13,16.0,14.547802,23.235167999999987
2017-07-27,19,27,7.0,3.681454,23.229822
2017-08-07,46,20,15.0,13.453208,23.20188
2017-08-10,30,13,7.0,3.6858883,23.1987819
2017-08-09,16,16,9.0,6.428267,23.145597000000002
2017-08-03,15,32,6.0,2.1426759,23.1439446
2017-08-04,42,6,7.0,3.6986403,23.1095179
2017-07-27,46,20,19.0,17.78416,23.10096
2017-07-22,27,26,11.0,8.902232,23.075448
2017-08-01,35,13,5.0,0.38748574,23.062571300000002
2017-07-20,6,0,7.0,3.7061002,23.057298600000003
2017-08-14,32,16,7.0,3.706539,23.054227
2017-07-27,20,0,7.0,3.7080963,23.043325900000003
2017-08-07,1,15,19.0,17.789051,23.00803099999999
2017-07-31,2,21,5.0,0.3990247,23.0048765
2017-08-07,22,27,7.0,3.716016,22.987887999999998
2017-07-27,54,13,7.0,3.7174635,22.9777555
2017-07-24,28,27,6.0,2.1723433,22.9659402
2017-07-19,5,27,9.0,6.468914,22.779774000000003
2017-08-04,23,23,5.0,0.44487703,22.77561485
2017-07-25,32,15,9.0,6.4746094,22.7285154
2017-08-12,43,13,18.0,16.737375,22.727249999999998
2017-07-31,52,21,12.0,10.108877,22.693476000000004
2017-08-01,20,27,8.0,5.1650085,22.679932
2017-08-14,7,6,22.0,20.970991,22.638197999999967
2017-07-27,6,19,17.0,15.668434,22.63662200000001
2017-08-10,3,27,21.0,19.922562,22.626198000000016
2017-08-15,23,6,11.0,8.949341,22.557248999999995
2017-08-05,21,6,9.0,6.49566,22.53906
2017-08-02,18,20,5.0,0.49458402,22.527079900000004
2017-08-03,14,16,19.0,17.814999,22.515018999999995
2017-08-08,2,19,16.0,14.5931425,22.509719999999987
2017-08-12,48,20,15.0,13.500586,22.491209999999995
2017-08-02,41,2,9.0,6.504888,22.456007999999997
2017-08-09,23,32,6.679,3.3291707,22.373509894700003
2017-08-02,26,5,233.0,232.90402,22.36333999999937
2017-08-06,35,0,6.0,2.2745943,22.3524342
2017-08-03,40,21,8.0,5.209224,22.326208
2017-08-05,29,21,6.0,2.2827985,22.303209
2017-07-25,33,13,8.0,5.217549,22.259608
2017-07-29,9,26,12.0,10.145489,22.254132000000006
2017-07-23,19,0,9.0,6.530189,22.228299
2017-08-10,17,27,10.0,7.7773967,22.226033
2017-07-30,42,21,7.0,3.825936,22.218448
2017-08-15,21,0,12.0,10.14896,22.212479999999992
2017-07-24,29,31,5.0,0.5631708,22.184146
2017-08-10,52,32,9.0,6.5358057,22.1777487
2017-08-03,36,15,17.0,15.696247,22.163801000000007
2017-07-29,18,26,7.0,3.8338892,22.1627756
2017-07-24,34,20,8.0,5.2314644,22.1482848
2017-07-24,5,32,10.692,8.622613,22.12588580400001
2017-07-30,31,19,5.0,0.5750481,22.1247595
2017-07-29,5,2,5.0,0.57681245,22.11593775
2017-08-14,26,13,6.0,2.3142688,22.114387200000003
2017-07-23,23,0,6.0,2.317917,22.092498
2017-08-10,53,23,7.0,3.8439772,22.092159600000002
2017-08-10,13,27,8.0,5.2400923,22.079261600000002
2017-08-09,48,20,20.0,18.897074,22.05852
2017-07-21,27,21,10.0,7.7946224,22.053776000000003
2017-08-08,49,0,9.0,6.5507717,22.0430547
2017-08-10,17,2,7.0,3.8513744,22.0403792
2017-08-05,30,15,11.0,8.996657,22.03677299999999
2017-08-01,22,13,13.0,11.305165,22.03285499999999
2017-07-22,30,6,6.0,2.3300035,22.019979
2017-08-03,19,6,5.0,0.5997246,22.001376999999998
2017-08-04,13,27,6.0,2.3349721,21.9901674
2017-07-30,37,23,5.0,0.6033263,21.9833685
2017-07-28,38,6,20.0,18.901901,21.961980000000025
2017-08-12,1,21,8.0,5.2552943,21.9576456
2017-08-15,18,27,9.0,6.5604987,21.9555117
2017-08-08,13,0,6.0,2.3419042,21.9485748
2017-07-25,9,31,5.0,0.6111854,21.944073
2017-08-05,18,6,10.0,7.807213,21.92787
2017-08-03,12,22,37.0,36.407604,21.91865200000003
2017-08-05,25,23,8.0,5.260781,21.913752000000002
2017-08-07,34,13,8.0,5.263265,21.893880000000003
2017-08-04,44,14,6.0,2.351828,21.889032
2017-07-24,27,2,6.0,2.3559887,21.8640678
2017-07-30,34,14,5.0,0.62768143,21.86159285
2017-08-05,40,2,7.0,3.87857,21.85001
2017-08-11,30,13,9.0,6.5726347,21.846287699999998
2017-07-20,32,29,14.0,12.440713,21.830017999999992
2017-07-29,48,23,10.0,7.818813,21.811870000000006
2017-07-27,1,23,6.0,2.365068,21.809592000000002
2017-07-27,39,2,5.0,0.6389345,21.805327500000004
2017-07-19,21,6,7.0,3.885026,21.804818
2017-07-30,30,32,5.0,0.64191544,21.7904228
2017-08-11,22,27,8.0,5.276245,21.790039999999998
2017-07-28,15,2,6.0,2.3693798,21.783721200000002
2017-07-25,6,32,29.118,28.369978,21.780904595999967
2017-08-03,12,13,11.0,9.021312,21.765568000000002
2017-08-09,29,13,14.0,12.446193,21.75329800000001
2017-08-06,43,20,13.0,11.329176,21.720711999999995
2017-08-07,17,13,14.0,12.449792,21.702911999999994
2017-07-26,6,2,11.0,9.0306425,21.66293249999999
2017-08-04,6,26,9.0,6.5936327,21.657305700000002
2017-08-01,52,2,13.0,11.335062,21.64419399999999
2017-08-07,49,6,20.0,18.918608,21.62784000000002
2017-07-22,1,26,5.0,0.67753506,21.6123247
2017-08-13,3,0,15.0,13.559288,21.610679999999995
2017-07-27,49,2,8.0,5.299711,21.602311999999998
2017-08-15,33,6,12.0,10.199918,21.600983999999997
2017-08-05,39,26,10.0,7.840519,21.594810000000003
2017-08-04,3,14,5.0,0.68467134,21.5766433
2017-07-21,52,21,13.0,11.340358,21.575345999999996
2017-08-14,34,20,8.0,5.303973,21.568216
2017-08-06,33,26,6.0,2.4059868,21.564079200000002
2017-08-05,37,32,10.866,8.882957,21.547745238000005
2017-08-14,5,23,12.0,10.205341,21.535907999999992
2017-07-31,16,27,7.0,3.9283445,21.5015885
2017-08-07,43,13,8.0,5.3129663,21.496269599999998
2017-08-11,22,6,9.0,6.6131115,21.481996500000005
2017-07-26,19,6,9.0,6.6139107,21.474803700000002
2017-08-07,37,0,6.0,2.4211354,21.473187600000003
2017-08-10,45,0,11.0,9.048259,21.469151000000004
2017-08-05,26,20,10.0,7.8548136,21.451864
2017-08-13,41,23,17.0,15.738149,21.451467
2017-08-02,2,23,6.0,2.4261029,21.4433826
2017-08-14,27,27,9.0,6.618582,21.432762
2017-08-03,41,20,17.0,15.739681,21.425423000000016
2017-07-21,34,20,9.0,6.6201115,21.4189965
2017-08-04,51,31,7.0,3.9465594,21.3740842
2017-07-28,18,20,8.0,5.329864,21.361088000000002
2017-08-09,10,15,7.0,3.9517467,21.3377731
2017-08-07,16,24,65.513,65.18737,21.332998190000254
2017-07-29,43,20,8.0,5.3361583,21.3107336
2017-07-22,15,23,5.0,0.7400178,21.299910999999998
2017-07-29,15,21,6.0,2.4518719,21.2887686
2017-08-10,19,32,7.0,3.959656,21.282408
2017-07-29,18,13,12.0,10.228078,21.263064
2017-08-11,33,26,6.0,2.4576864,21.2538816
2017-08-07,32,15,7.0,3.9667065,21.2330545
2017-07-24,43,0,6.0,2.47301,21.16194
2017-07-30,33,13,7.0,3.977377,21.158361
2017-08-09,25,6,7.0,3.9776866,21.156193799999997
2017-07-27,7,26,7.0,3.9811265,21.1321145
2017-08-15,27,14,7.0,3.9849215,21.1055495
2017-07-29,5,26,5.0,0.7812593,21.093703499999997
2017-08-05,48,27,37.0,36.430214,21.08208200000002
2017-07-21,18,13,13.0,11.378558,21.078746000000002
2017-08-10,1,0,9.0,6.6607094,21.053615399999998
2017-08-13,21,2,11.0,9.086981,21.043209000000004
2017-08-08,48,15,16.0,14.685699,21.028816000000006
2017-07-22,24,16,32.0,31.344397,20.979295999999977
2017-07-31,15,27,9.0,6.6691537,20.977616700000002
2017-07-22,30,27,6.0,2.5071075,20.957355
2017-07-25,46,23,8.0,5.3803735,20.957012
2017-08-09,19,6,6.0,2.5100448,20.939731199999997
2017-07-19,28,26,5.0,0.8123913,20.9380435
2017-08-12,51,23,15.0,13.606831,20.897535000000005
2017-08-07,52,6,8.0,5.388463,20.892296
2017-08-05,36,16,10.0,7.9122925,20.877074999999998
2017-08-03,48,0,10.0,7.912368,20.87632
2017-07-31,9,26,11.0,9.104189,20.853921
2017-07-29,40,16,26.0,25.19821,20.84654000000001
2017-07-27,31,0,7.0,4.0224085,20.8431405
2017-08-09,2,0,10.0,7.9158425,20.841575
2017-07-30,20,32,17.17,15.95645,20.836653500000025
2017-08-15,42,6,10.0,7.9188466,20.811533999999998
2017-08-02,42,23,7.0,4.02723,20.809389999999997
2017-07-19,53,20,17.0,15.776296,20.802967999999993
2017-08-15,11,16,14.0,12.514392,20.798511999999988
2017-08-15,4,16,9.0,6.6893735,20.795638499999995
2017-08-09,36,21,5.0,0.8455802,20.772099
2017-08-11,36,0,8.0,5.4035587,20.771530400000003
2017-07-20,50,23,11.0,9.112085,20.767064999999995
2017-08-10,39,19,7.0,4.0337324,20.7638732
2017-08-09,40,15,28.0,27.260252,20.712943999999965
2017-07-25,27,15,23.0,22.100864,20.680127999999968
2017-07-21,9,27,8.0,5.4191136,20.6470912
2017-08-14,20,23,5.0,0.8770312,20.614843999999998
2017-07-28,15,14,5.0,0.8791477,20.6042615
2017-08-15,15,21,8.0,5.4256477,20.5948184
2017-08-07,36,16,14.0,12.530304,20.57574400000001
2017-08-10,50,20,9.0,6.7147493,20.567256299999997
2017-07-31,18,13,14.0,12.531597,20.557642000000005
2017-07-22,23,26,6.0,2.5747406,20.5515564
2017-08-05,7,15,23.0,22.107994,20.516137999999966
2017-07-21,16,0,5.0,0.9021351,20.489324500000002
2017-07-21,40,32,8.0,5.441104,20.471168
2017-08-04,31,21,12.0,10.2958355,20.44997399999999
2017-08-02,5,27,8.0,5.443793,20.449655999999997
2017-07-26,9,15,40.0,39.489388,20.424480000000074
2017-08-10,22,15,22.0,21.072145,20.41281000000002
2017-07-19,29,32,6.0,2.600382,20.397707999999998
2017-07-25,6,16,48.0,47.57521,20.389920000000075
2017-08-10,2,0,9.0,6.7346845,20.3878395
2017-08-07,47,0,13.0,11.431962,20.384493999999997
2017-07-29,22,0,7.0,4.0885425,20.3802025
2017-08-08,33,27,5.0,0.9250311,20.374844500000002
2017-07-28,2,19,26.0,25.216402,20.373548000000035
2017-07-31,25,32,5.0,0.9284934,20.357533
2017-07-22,28,21,7.0,4.092003,20.355978999999998
2017-07-27,48,0,8.0,5.4584827,20.332138399999998
2017-08-07,42,10,129.0,128.84245,20.323949999998234
2017-07-19,41,32,6.0,2.6153378,20.3079732
2017-07-28,45,2,14.0,12.550217,20.296962
2017-08-02,43,13,5.0,0.9440898,20.279550999999998
2017-07-30,39,20,15.0,13.649083,20.26375500000001
2017-07-19,22,13,14.0,12.553254,20.25444399999999
2017-07-24,20,2,8.0,5.469604,20.243167999999997
2017-08-04,18,16,15.0,13.651596,20.226060000000004
2017-07-23,23,32,10.0,7.9784956,20.215044000000006
2017-08-01,51,23,7.0,4.1140165,20.2018845
2017-07-22,48,0,18.0,16.877731,20.200841999999987
2017-08-09,23,6,8.0,5.4756603,20.194717599999997
2017-07-26,46,21,9.0,6.7566876,20.1898116
2017-08-05,39,2,7.0,4.1163816,20.185328799999997
2017-07-27,43,11,52.0,51.613148,20.11630399999987
2017-07-28,17,2,5.0,0.9801327,20.0993365
2017-07-25,1,21,7.0,4.1311574,20.081898199999998
2017-07-19,22,2,5.0,0.9844042,20.077979
2017-08-04,9,27,8.0,5.496355,20.029159999999997
2017-08-10,18,2,7.0,4.1393104,20.024827199999997
2017-08-06,13,0,7.0,4.1394615,20.023769499999997
