date,store_nbr,family,sales,prediction_nb9,prediction_nb11,weighted_gain
2017-07-31,23,5,281.788,257.95792,254.5636,-956.4786441599981
2017-08-13,3,11,361.183,395.3039,397.9542,-957.2433049000065
2017-08-15,34,10,99.0,159.99083,169.6711,-958.3467300000002
2017-08-05,39,24,224.03,186.92097,182.64189,-958.6422924000053
2017-08-13,49,9,469.891,523.726,525.7664,-958.7655963999896
2017-07-23,23,22,89.0,67.96135,57.176792,-959.8256619999995
2017-08-04,53,28,227.82199,250.58673,254.8082,-961.7436961253024
2017-08-15,23,25,140.0,144.05516,150.92639,-961.9721999999997
2017-08-13,29,18,324.0,327.27106,330.2415,-962.4225599999988
2017-07-27,50,22,121.0,119.91362,111.95553,-962.9288899999997
2017-08-07,36,25,171.0,252.41432,258.05096,-963.8654399999959
2017-08-04,28,8,639.0,736.9954,738.505,-964.6343999999881
2017-07-30,10,10,92.0,42.17813,31.67626,-966.1720400000004
2017-07-24,4,10,153.0,143.16423,136.84854,-966.3005699999985
2017-08-11,26,5,214.0,207.71361,203.19606,-966.7556999999999
2017-07-29,28,10,225.0,209.1559,204.85391,-967.947749999998
2017-07-28,41,10,116.0,116.175995,107.477356,-968.211284
2017-07-26,14,24,88.292,184.03127,195.00003,-968.4537579200005
2017-08-15,2,25,202.0,218.46645,223.26535,-969.3778000000011
2017-08-07,20,10,188.0,172.18953,167.03223,-969.5723999999987
2017-07-19,7,9,230.691,193.40877,189.20558,-969.6381042900011
2017-08-13,3,24,697.172,743.72125,745.1126,-970.010262199994
2017-08-06,52,10,305.0,273.13458,269.95038,-971.1810000000096
2017-07-21,36,18,186.0,160.40659,155.18512,-971.193419999996
2017-07-27,40,30,717.232,924.86017,926.21466,-971.4835716799425
2017-07-27,7,11,195.087,193.97815,188.99837,-971.490340860001
2017-08-04,42,25,212.0,211.86418,207.27515,-972.8743600000017
2017-07-22,36,22,183.0,102.57076,97.24516,-974.5848000000024
2017-08-11,16,5,125.0,105.26332,97.462494,-975.1032499999983
2017-08-04,20,11,151.64,80.79881,74.36737,-975.2635616000007
2017-07-26,35,5,74.0,96.182434,109.36602,-975.5853640000005
2017-08-11,29,24,118.437,116.31764,108.07597,-976.11866979
2017-07-27,53,25,209.0,193.27629,188.597,-977.9716099999955
2017-08-02,13,30,208.427,203.69806,199.00348,-978.4772256600004
2017-08-14,25,9,164.142,145.33607,139.3707,-979.1677625400011
2017-08-15,37,22,71.0,78.61695,92.42356,-980.2693099999993
2017-07-20,1,11,125.658005,133.04893,140.85999,-981.5222165352998
2017-08-15,52,5,756.481,767.31525,744.3489,-981.798865850029
2017-07-31,48,22,89.0,107.98301,119.03865,-983.9519600000008
2017-08-12,4,25,208.0,247.93648,252.67682,-985.9907200000016
2017-08-04,24,29,150.733,121.33382,114.788734,-986.5604480379998
2017-08-13,16,10,112.0,173.19038,182.00476,-987.2105599999995
2017-07-27,9,10,185.0,146.07153,140.7348,-987.2950499999979
2017-07-20,41,28,140.99,168.19778,175.20808,-988.3821970000008
2017-08-05,38,28,143.558,171.18187,178.06834,-988.6078602600005
2017-07-31,15,28,105.358,104.47974,115.62363,-989.0345284600005
2017-08-11,42,25,223.0,186.46683,182.03093,-989.205699999995
2017-08-10,5,24,265.429,191.83305,188.10579,-989.3228945399933
2017-07-25,49,9,356.489,381.9686,384.74414,-989.4494790600129
2017-07-25,13,9,212.0,165.6549,160.98692,-989.6117599999998
2017-08-05,23,25,168.0,165.17093,159.28024,-989.6359200000011
2017-07-27,25,24,172.702,179.00003,184.73195,-989.9140478400002
2017-08-03,48,11,185.916,171.86479,166.53566,-990.7705330799986
2017-07-25,33,10,70.0,138.72287,152.886,-991.4190999999992
2017-07-24,20,7,997.0,1029.502,1030.4976,-992.613199999967
2017-07-28,37,9,174.656,201.33968,207.04587,-996.6203206400032
2017-07-24,16,9,182.0,165.03746,159.56009,-996.8813400000013
2017-08-05,16,9,187.0,187.65448,181.01273,-997.2317299999979
2017-08-09,49,25,428.0,439.60226,441.9356,-998.6695200000095
2017-07-29,8,24,516.906,489.7222,487.7894,-999.0759167999931
2017-07-24,23,9,133.797,136.08853,124.034485,-999.5953800449997
2017-07-25,21,9,315.012,279.5199,276.34512,-1000.0937973599994
2017-07-20,10,30,236.06999,242.08328,225.81555,-1001.2082380884942
2017-07-29,12,24,171.945,161.11392,155.28546,-1002.1745547000012
2017-08-07,31,28,159.477,123.03295,116.74479,-1002.816892320001
2017-07-31,18,24,80.529,112.74413,125.20417,-1003.3945611600006
2017-08-05,37,25,329.0,302.6829,299.6288,-1004.7989000000016
2017-08-07,37,18,226.0,233.5115,237.95827,-1004.970019999997
2017-07-24,26,28,201.258,139.00328,133.99783,-1007.3868560999981
2017-07-25,15,25,181.0,139.6456,134.07979,-1007.4116099999992
2017-07-22,34,25,244.0,325.25797,329.38675,-1007.4223200000015
2017-08-13,30,30,479.459,578.2298,580.3312,-1007.5351426000052
2017-07-23,42,9,192.222,234.72696,239.96992,-1007.812257120001
2017-07-19,29,22,172.0,87.71657,81.85335,-1008.4738400000006
2017-08-13,2,22,100.0,95.47092,85.38617,-1008.475
2017-07-26,17,7,780.0,889.4797,890.7733,-1009.0079999999725
2017-07-23,17,11,137.0,139.14867,146.51732,-1009.5050500000002
2017-07-23,28,28,268.513,358.5329,362.29318,-1009.6840636400048
2017-07-29,50,13,198.0,257.16602,262.2664,-1009.8752399999939
2017-08-10,9,31,148.0,104.57292,97.73806,-1011.5592799999986
2017-07-28,40,25,337.0,237.63914,234.6369,-1011.7548800000004
2017-08-05,23,28,148.04199,334.48425,341.32413,-1012.5894465612073
2017-08-03,2,18,216.0,277.13272,281.82065,-1012.5928799999983
2017-07-21,33,25,145.0,154.1686,161.15259,-1012.678550000001
2017-07-21,6,25,275.0,254.44205,250.75934,-1012.7452499999963
2017-08-09,36,24,209.556,231.65974,236.49707,-1013.6915254800015
2017-07-19,37,9,157.37,148.36826,141.91855,-1014.9908626999973
2017-07-27,46,29,145.95801,113.122154,106.16799,-1015.0159386536388
2017-08-13,10,30,248.518,274.3637,278.448,-1015.0220673999966
2017-08-06,39,24,153.528,183.99538,190.61247,-1015.9085935199992
2017-07-19,12,30,403.635,309.67676,307.1591,-1016.2156940999921
2017-07-28,9,5,420.0,442.3049,444.7259,-1016.8200000000197
2017-08-07,31,25,304.0,297.16953,293.8247,-1016.8283200000005
2017-08-06,29,24,155.771,162.29391,168.83646,-1019.1395560499964
2017-07-23,35,5,169.0,164.98135,158.948,-1019.6361499999973
2017-07-28,51,10,390.0,420.50812,423.12292,-1019.7720000000008
2017-08-07,42,28,205.257,208.46152,197.08261,-1020.100606590003
2017-07-19,53,24,219.39,245.27443,249.92517,-1020.3258486000032
2017-07-24,10,28,156.267,146.68953,140.15994,-1020.3594405299975
2017-08-01,8,21,54.0,47.731773,28.829828,-1020.7050299999999
2017-07-19,15,24,149.494,127.88638,121.05741,-1020.89004118
2017-07-28,21,28,174.952,182.21214,188.04884,-1021.1423384000016
2017-08-11,9,11,133.0,98.84555,91.16646,-1021.3189700000003
2017-08-04,3,18,460.0,543.147,545.3686,-1021.9359999999797
2017-07-22,4,5,355.004,428.57306,431.45227,-1022.1310668400001
2017-08-02,43,5,616.0,548.14636,546.487,-1022.1657599999962
2017-07-30,32,25,107.0,103.21186,93.6547,-1022.6161199999996
2017-08-10,54,8,190.0,189.29951,183.91606,-1022.855500000002
2017-08-06,36,22,104.0,47.536457,37.695293,-1023.4810560000005
2017-08-05,5,24,328.404,285.90826,282.79108,-1023.6943807199877
2017-07-25,53,18,226.0,216.04637,211.50974,-1025.2783800000007
2017-07-31,21,28,169.06801,174.79866,180.87158,-1026.7364992891971
2017-07-19,42,9,164.303,158.2062,151.95242,-1027.514815340001
2017-07-19,9,28,255.964,338.87186,342.8873,-1027.8080841599876
2017-08-14,4,5,356.235,328.8073,325.92126,-1028.108459399993
2017-08-04,28,18,159.0,247.10852,253.5747,-1028.122620000002
2017-07-28,38,9,169.698,164.27425,181.18463,-1028.8586102399963
2017-07-26,28,10,164.0,221.52638,227.80014,-1028.8966400000008
2017-07-24,47,29,256.684,229.40994,225.3922,-1031.2895741600014
2017-08-04,47,29,198.025,224.41972,229.62764,-1031.298358
2017-07-20,1,24,247.424,251.71803,255.88933,-1032.0797312000007
2017-07-24,21,9,352.079,353.4398,356.37146,-1032.1759211400076
2017-08-13,31,28,134.592,141.44746,149.1173,-1032.2991052799991
2017-07-27,27,5,507.319,519.2743,521.3092,-1032.3434330999962
2017-07-27,29,8,438.0,478.8301,481.18738,-1032.4886399999996
2017-07-27,21,10,106.0,153.86415,163.60812,-1032.8608200000026
2017-07-22,29,22,171.0,242.6131,248.65726,-1033.5513599999995
2017-08-10,2,10,139.0,139.68205,130.88127,-1033.6985199999995
2017-07-19,5,18,230.0,218.29219,213.79436,-1034.5008999999982
2017-08-14,31,10,479.0,413.2742,411.11337,-1035.037570000015
2017-08-12,4,9,200.597,205.80737,210.96841,-1035.2891408800028
2017-08-03,10,28,159.75,137.32664,130.84138,-1036.0202850000023
2017-07-22,22,22,141.0,149.53821,156.88657,-1036.118760000002
2017-07-21,32,10,161.0,165.84848,172.28406,-1036.1283800000024
2017-07-27,37,9,175.99,125.25969,119.371635,-1036.2387994500023
2017-08-05,35,9,124.0,86.787834,78.430756,-1036.2776720000002
2017-08-15,6,28,434.57,453.48328,455.869,-1036.7623404000224
2017-08-10,36,25,174.0,160.71567,154.75443,-1037.2557599999955
2017-07-31,32,8,210.0,208.03326,216.90802,-1037.6688000000013
2017-08-09,41,28,165.673,170.37874,176.64374,-1037.9413450000025
2017-08-03,25,10,111.0,101.91099,92.55455,-1038.564839999999
2017-08-05,41,10,176.0,155.79228,149.89005,-1038.79248
2017-07-21,27,10,217.0,234.51022,239.3005,-1039.4907599999988
2017-08-09,47,10,290.0,277.60593,274.0207,-1039.7167000000068
2017-08-05,7,20,67.0,58.15705,42.637814,-1039.7888119999998
2017-08-08,54,7,971.0,952.6063,951.53516,-1040.0769400000136
2017-07-29,51,15,86.0,34.9484,22.851658,-1040.3198119999997
2017-07-26,11,28,292.345,361.61456,365.17462,-1040.7657407000079
2017-08-01,30,24,91.759,84.996605,73.64908,-1041.2375464750003
2017-07-20,54,8,172.0,175.64456,181.6988,-1041.3292799999988
2017-07-23,2,11,127.0,161.32208,169.53215,-1042.6788900000001
2017-07-28,7,25,228.0,228.56238,233.14203,-1044.1602000000034
2017-07-30,2,11,125.0,131.17905,139.5338,-1044.3437500000032
2017-08-14,12,18,169.0,169.98965,161.82861,-1044.7140599999984
2017-07-26,42,18,219.0,222.92537,227.69958,-1045.5519900000022
2017-08-04,34,24,167.053,174.03716,180.29941,-1046.127649249999
2017-08-13,36,22,105.0,111.79018,88.24524,-1046.2808999999997
2017-07-25,8,25,272.0,282.2387,286.08624,-1046.5308799999948
2017-07-23,35,10,268.0,236.88928,232.97995,-1047.7004400000023
2017-08-06,38,9,122.429,167.5079,176.0661,-1047.7718678
2017-08-05,6,18,359.0,431.0365,433.9565,-1048.280000000006
2017-08-05,24,22,177.0,164.19748,158.27081,-1049.02059
2017-07-29,38,24,154.924,172.84132,179.61404,-1049.2568732799987
2017-07-30,13,10,56.0,46.381973,27.635489,-1049.803104
2017-07-29,37,24,242.39299,260.51413,264.8479,-1050.4754682722896
2017-08-09,47,25,586.0,557.43567,555.6408,-1051.7938199999699
2017-07-30,18,28,271.753,270.8351,266.96362,-1052.0863044400053
2017-07-23,4,11,129.0,134.2082,142.37003,-1052.8760700000012
2017-07-28,50,18,536.0,518.9646,516.9993,-1053.4008000000376
2017-08-15,1,11,89.0,116.641464,128.49896,-1055.317144000001
2017-08-04,28,11,91.0,69.87478,58.274185,-1055.654145
2017-08-08,9,29,112.954,80.19919,70.85019,-1056.006946
2017-07-24,13,25,293.0,149.32642,145.72173,-1056.1741699999984
2017-08-09,12,28,136.282,138.211,126.60231,-1056.279534580001
2017-08-10,7,11,160.04,165.7307,172.33195,-1056.4640499999987
2017-08-06,44,32,110.792,131.37631,140.91333,-1056.6255198400017
2017-08-05,40,9,277.0,355.58234,359.3992,-1057.2702200000058
2017-08-05,33,18,224.0,251.92322,256.64618,-1057.9430400000065
2017-07-24,41,24,234.365,204.49089,199.97583,-1058.1720369000013
2017-07-26,17,9,319.0,400.9299,404.24994,-1059.0927599999995
2017-08-07,52,22,179.0,167.03302,161.11456,-1059.4043399999969
2017-08-10,37,18,209.0,191.0565,185.98694,-1059.5380399999995
2017-08-13,30,7,564.0,556.4712,554.59186,-1059.9477599999755
2017-07-30,26,9,142.115,123.08252,115.623825,-1059.9924399250012
2017-07-30,22,24,111.591995,101.07909,91.57887,-1060.1485027389
2017-07-22,16,25,171.0,130.46442,124.26078,-1060.822439999999
2017-08-14,18,25,164.0,149.00269,142.52248,-1062.7544400000002
2017-08-15,7,25,238.0,235.64941,244.81825,-1063.3030799999988
2017-07-26,25,22,69.0,113.6507,129.07697,-1064.4126299999998
2017-08-09,3,24,610.756,638.0783,639.82336,-1065.80586535998
2017-08-05,27,24,301.244,375.18637,378.72504,-1066.003105479991
2017-08-01,40,25,422.0,409.54184,407.01306,-1067.1451599999937
2017-08-01,1,9,133.588,167.4768,175.46832,-1067.5711737600013
2017-08-11,38,28,180.442,187.38806,193.31319,-1069.1423074599993
2017-08-06,28,11,101.0,105.42853,116.017654,-1069.5015239999998
2017-07-27,1,7,660.0,663.82904,654.5496,-1070.0975999999878
2017-08-01,41,16,75.0,45.3584,31.090422,-1070.0983499999998
2017-08-12,42,22,84.0,120.74694,133.49916,-1071.1864799999994
2017-08-13,42,28,196.726,205.20251,210.64925,-1071.515373240001
2017-08-08,13,24,206.77701,174.13945,168.95729,-1071.551550141602
2017-07-19,15,30,665.253,655.61035,653.99835,-1072.3878360000535
2017-08-13,50,25,647.0,625.322,623.66205,-1073.9876499999882
2017-08-10,16,9,136.0,114.37794,106.47681,-1074.553679999999
2017-08-15,7,9,172.975,174.63733,180.85185,-1074.9565970000037
2017-07-27,31,5,394.0,391.8754,389.1462,-1075.3047999999967
2017-08-06,33,10,198.0,152.39133,146.95859,-1075.6825200000058
2017-07-23,43,29,189.222,134.64874,128.96294,-1075.8784476
2017-07-21,50,10,98.0,113.89646,124.87893,-1076.2820599999993
2017-08-04,22,24,160.145,121.95414,115.22934,-1076.9430960000009
2017-08-04,36,11,112.0,88.318565,78.69924,-1077.3644000000004
2017-07-25,21,10,141.0,296.88593,304.53046,-1077.878730000004
2017-07-31,14,10,57.0,65.25514,84.19085,-1079.33547
2017-08-10,3,29,197.133,192.20056,186.72272,-1079.8630327199974
2017-07-31,13,24,183.668,174.64883,168.76672,-1080.355379480002
2017-07-28,50,24,852.021,1058.2072,1059.4752,-1080.3626280000317
2017-07-19,53,18,266.0,218.14139,214.07948,-1080.4680600000029
2017-08-04,48,10,115.0,132.7187,142.12451,-1081.6681499999968
2017-08-11,6,9,368.088,307.18613,304.24545,-1082.429019839994
2017-08-02,27,9,305.986,305.1822,301.6357,-1085.1793490000114
2017-08-13,12,25,175.0,194.57468,200.77625,-1085.274750000001
2017-08-07,50,25,599.0,571.8486,570.03625,-1085.5976500000215
2017-08-14,2,25,206.0,246.69754,251.97067,-1086.2647800000013
2017-07-28,53,18,226.0,207.07094,202.2641,-1086.345839999999
2017-07-19,54,25,172.0,170.61018,164.29324,-1086.5136800000028
2017-08-11,5,9,274.363,228.93861,224.97298,-1088.022143690001
2017-07-25,44,22,177.0,264.20465,270.35352,-1088.349989999997
2017-07-22,8,10,434.0,392.9268,390.4189,-1088.428600000003
2017-08-05,10,24,216.868,184.43459,179.41267,-1089.0937465599982
2017-07-21,5,7,796.0,893.73474,895.10547,-1091.101079999993
2017-07-23,13,25,143.0,141.26054,133.63037,-1091.114309999999
2017-08-05,36,22,138.0,73.52313,65.61597,-1091.188079999998
2017-08-02,5,25,292.0,312.82455,316.56293,-1091.606960000002
2017-07-27,27,24,176.828,228.17995,234.35504,-1091.9288145200026
2017-08-03,25,22,195.0,170.5759,164.97336,-1092.495299999996
2017-07-27,27,22,129.0,111.01539,102.54584,-1092.57195
2017-08-10,40,10,178.0,138.26115,132.11816,-1093.4522199999992
2017-08-15,31,24,332.096,322.98407,319.69144,-1093.469252479992
2017-07-31,38,5,530.517,439.08932,437.0266,-1094.3080262400108
2017-07-28,46,11,387.216,218.33975,215.51245,-1094.7757968000078
2017-07-27,34,9,197.133,181.69646,176.1404,-1095.2827759800007
2017-07-29,40,25,572.0,341.713,339.79785,-1095.4658000000345
2017-07-21,12,8,350.0,350.86758,353.99774,-1095.5560000000162
2017-08-15,49,11,274.0,268.22064,264.2203,-1096.0931599999985
2017-07-22,21,29,166.522,167.1692,173.75198,-1096.1776911600023
2017-07-22,6,22,197.0,188.98781,183.42291,-1096.2852999999986
2017-08-04,1,25,138.0,161.33022,169.2778,-1096.7660400000022
2017-07-22,27,25,282.0,280.5307,276.64096,-1096.906680000005
2017-08-05,50,13,117.0,146.3876,155.77092,-1097.8484399999993
2017-07-28,27,22,202.0,206.53139,211.96675,-1097.9427200000007
2017-08-01,48,28,1101.088,847.78784,846.78894,-1099.8768031999352
2017-08-12,24,22,114.0,151.17375,160.82314,-1100.0304599999981
2017-07-29,14,9,251.0,320.4633,324.8507,-1101.2374000000054
2017-08-13,16,25,155.0,170.60915,177.715,-1101.406750000001
2017-08-14,8,11,158.578,149.72707,142.77365,-1102.6594367599992
2017-07-23,21,11,80.0,110.41503,124.20115,-1102.8895999999995
2017-07-26,48,11,130.421,143.09544,151.55208,-1102.923445439999
2017-08-11,10,25,193.0,166.88191,161.16574,-1103.2208100000007
2017-08-09,15,5,145.0,139.6316,132.02112,-1103.5195999999994
2017-07-27,43,28,184.857,193.41814,199.39148,-1104.2137123800014
2017-07-24,31,24,379.93802,341.51538,338.60895,-1104.2632594686002
2017-08-03,18,25,127.0,156.57469,165.27577,-1105.0371599999985
2017-08-08,21,29,153.516,148.53868,141.34033,-1105.0618986000009
2017-07-19,35,7,378.0,408.86414,411.79126,-1106.451360000001
2017-08-03,17,25,267.0,288.29227,292.43768,-1106.8244700000068
2017-08-12,8,29,139.568,169.45908,177.39131,-1107.0854766400007
2017-08-12,35,24,90.824,188.28572,200.4934,-1108.7503283200003
2017-07-21,14,18,150.0,156.07095,163.46536,-1109.161499999999
2017-08-09,44,9,443.26498,453.60938,430.41525,-1110.5250523433815
2017-07-20,7,24,378.029,397.62338,400.56198,-1110.8760194000024
2017-07-21,12,24,117.111,122.05734,131.54562,-1111.1819590800021
2017-08-12,21,22,136.0,179.65005,187.82309,-1111.533440000002
2017-07-28,3,22,372.0,313.9663,310.97418,-1113.0686399999977
2017-07-26,36,9,237.064,160.59624,155.89987,-1113.34025768
2017-08-01,3,32,94.229004,83.70404,71.87279,-1114.846903575001
2017-08-01,26,9,132.043,116.74249,108.29757,-1115.0925715600013
2017-07-27,39,18,199.0,235.26385,240.8718,-1115.9820500000033
2017-08-11,53,10,96.0,95.42331,108.202354,-1116.063744
2017-07-30,1,29,55.484,50.364037,30.232342,-1116.9869653800001
2017-07-21,37,9,177.991,195.94293,202.22012,-1117.2833252900036
2017-07-27,33,8,286.0,297.90585,301.81296,-1117.4334599999966
2017-08-13,14,5,140.0,146.31451,154.29932,-1117.8733999999977
2017-08-07,50,24,549.92,522.97595,520.9411,-1119.0047120000036
2017-08-06,5,11,76.0,114.17309,128.90543,-1119.6578399999994
2017-08-07,51,5,966.491,857.4899,856.3308,-1120.2597181000747
2017-08-09,26,5,211.0,212.98755,218.29767,-1120.4353200000025
2017-07-26,41,28,243.021,179.89523,175.27975,-1121.6585650799989
2017-08-12,45,13,106.0,157.58136,168.16682,-1122.0587600000017
2017-08-14,23,18,142.0,113.43687,105.53442,-1122.1479
2017-07-22,10,24,160.363,141.79387,134.79027,-1123.1183068000005
2017-08-01,3,16,65.0,61.79469,44.5098,-1123.5178500000002
2017-07-26,39,25,186.0,228.05898,234.10101,-1123.8175800000017
2017-08-09,52,22,212.0,230.83995,236.14098,-1123.8183600000057
2017-08-04,36,18,187.0,215.02664,221.03741,-1124.0139900000022
2017-08-03,43,24,288.26,303.20078,307.1003,-1124.075635199999
2017-08-02,53,24,291.986,300.88043,304.7311,-1124.3417306200108
2017-08-09,45,9,529.525,572.81586,574.94025,-1124.9176147499747
2017-07-28,37,8,910.0,844.21747,842.98083,-1125.3424000000741
2017-07-31,51,22,66.0,123.94952,141.0061,-1125.7342799999997
2017-07-22,1,10,164.0,148.85777,141.99095,-1126.1584799999982
2017-08-12,9,29,129.90399,135.39078,144.06128,-1126.3325452950005
2017-07-21,15,18,213.0,206.51848,201.22382,-1127.7625800000046
2017-08-13,8,9,268.323,307.6949,311.8984,-1127.8957304999894
2017-08-05,52,29,124.808,174.55965,183.59703,-1127.9373230399979
2017-08-10,50,9,398.553,379.3936,376.56198,-1128.5506458599948
2017-07-24,24,11,159.811,136.24863,129.18681,-1128.5565160199972
2017-08-09,42,28,190.282,189.88461,183.9509,-1129.0782062200037
2017-08-09,38,9,125.288,126.24662,115.314835,-1129.4143139599998
2017-08-02,38,10,114.0,86.50804,76.59191,-1130.438819999999
2017-08-09,54,9,182.0,173.08499,166.87146,-1130.8624599999985
2017-08-15,26,7,284.0,240.47807,236.48785,-1133.2224799999985
2017-07-22,10,9,227.0,222.02646,217.03078,-1134.0193599999982
2017-08-08,3,9,317.637,322.0411,309.65952,-1135.0377030600139
2017-08-01,38,10,99.0,92.95537,81.48634,-1135.4339700000005
2017-07-31,13,18,162.0,160.88225,170.12715,-1135.5228
2017-08-08,25,22,255.0,146.02774,141.57295,-1135.971450000001
2017-08-08,28,24,213.156,202.2287,196.89929,-1135.9957179599992
2017-08-12,9,24,260.298,350.7172,355.08157,-1136.036782260002
2017-07-20,2,25,205.0,199.57349,194.0307,-1136.2719499999992
2017-07-29,9,11,135.121,172.00151,180.41422,-1136.7337879100005
2017-08-09,24,10,229.0,214.56961,209.60393,-1137.1407200000044
2017-08-05,53,11,263.27,246.16383,241.84436,-1137.1868668999987
2017-07-27,51,24,469.177,440.94724,438.52304,-1137.3788834000188
2017-08-14,19,5,198.0,159.76407,154.01816,-1137.6901800000023
2017-08-04,14,5,171.0,152.3335,145.6763,-1138.381199999998
2017-08-03,46,25,676.0,693.05237,694.73676,-1138.6476400000047
2017-08-07,29,24,137.021,132.13412,123.82338,-1138.745905539999
2017-07-21,31,18,292.0,243.67351,239.7712,-1139.4745199999998
2017-07-22,50,22,182.0,209.84369,216.10457,-1139.4801599999973
2017-07-25,53,24,189.926,247.00427,253.00836,-1140.3327973400046
2017-07-31,25,9,137.749,138.59691,146.87593,-1140.4267259800004
2017-08-12,15,7,837.0,751.31604,749.9533,-1140.6133800000243
2017-07-31,3,24,685.092,664.5066,707.34247,-1140.7261364400874
2017-07-20,38,25,278.0,286.25806,290.3616,-1140.784120000003
2017-08-10,12,5,175.0,160.18906,153.66553,-1141.617750000004
2017-08-10,12,24,184.114,180.9874,174.77817,-1143.2061722200037
2017-08-07,50,22,110.0,96.91466,86.51935,-1143.4840999999994
2017-07-25,30,8,315.0,285.90912,282.27667,-1144.2217499999842
2017-08-14,10,10,122.0,75.822815,66.44228,-1144.4252700000015
2017-08-14,13,30,177.561,185.45895,191.90424,-1144.4321376899998
2017-08-04,29,28,227.813,244.41615,249.44295,-1145.1703884000021
2017-08-08,52,9,302.439,272.89856,269.11108,-1145.4816637199874
2017-07-31,25,18,112.0,113.01694,123.27058,-1148.407679999999
2017-07-25,42,24,197.195,194.13515,188.31042,-1148.6076323500033
2017-08-01,40,10,278.0,231.96806,227.83333,-1149.454940000005
2017-08-12,26,24,261.386,261.60126,266.00024,-1149.8317862799986
2017-08-08,29,28,221.36,199.90938,194.7142,-1150.0050447999984
2017-08-06,30,18,116.0,165.01886,174.93956,-1150.8012000000008
2017-07-28,33,9,265.0,173.58609,169.2417,-1151.263350000001
2017-07-22,15,25,196.0,178.77019,172.8952,-1151.498040000005
2017-08-13,30,9,112.0,126.81095,137.09464,-1151.7732799999992
2017-08-02,53,28,204.245,194.88895,189.23616,-1154.5540935499962
2017-08-01,41,10,143.0,147.17249,130.74768,-1155.415689999998
2017-08-11,34,10,151.0,109.466034,101.80078,-1157.4533539999984
2017-08-05,33,28,96.438995,225.34445,237.34848,-1157.6565891498503
2017-08-11,36,11,192.0,92.42671,86.39218,-1158.6297599999998
2017-08-06,22,28,150.452,137.33809,129.63269,-1159.2928407999998
2017-08-13,17,5,428.0,413.90027,444.80994,-1159.9698799999824
2017-07-29,52,10,305.0,265.84995,262.04654,-1160.040049999996
2017-07-20,15,25,186.0,156.21255,149.9669,-1161.6908999999969
2017-08-10,3,22,315.0,157.88239,154.19304,-1162.1452499999941
2017-07-26,12,18,159.0,159.07155,151.61792,-1162.3742699999998
2017-08-06,48,29,135.627,155.05429,163.62987,-1163.0801886600007
2017-07-28,50,13,352.0,157.98427,154.67809,-1163.7753599999996
2017-07-24,17,25,301.0,255.74341,251.87532,-1164.295090000007
2017-08-05,4,11,152.574,126.58437,118.951935,-1164.5111376900009
2017-08-10,27,22,185.0,134.12375,127.82868,-1164.5879499999992
2017-08-09,46,29,144.72101,120.28939,112.240746,-1164.8078888104396
2017-08-10,41,11,130.0,127.88042,118.915596,-1165.4271200000007
2017-08-07,29,9,277.655,253.51183,249.31303,-1165.8178140000018
2017-08-12,2,11,118.0,130.22275,140.1067,-1166.3060999999998
2017-08-02,30,9,140.0,121.5556,113.21754,-1167.3283999999999
2017-08-11,14,9,379.0,270.2608,267.18048,-1167.4412800000064
2017-08-02,53,18,268.0,305.58478,309.94205,-1167.7483599999923
2017-08-08,20,31,94.0,50.048386,37.622868,-1167.998692000001
2017-08-12,39,25,198.0,337.17767,343.08044,-1168.7484600000062
2017-07-21,44,29,246.31601,278.75665,283.50552,-1169.7227104087033
2017-07-27,12,30,326.626,316.81824,313.23654,-1169.8763442000036
2017-07-21,31,10,324.0,264.90512,261.2903,-1171.2016800000056
2017-07-24,12,18,205.0,186.3405,180.61717,-1173.2826500000015
2017-08-08,23,25,147.0,129.52032,121.52661,-1175.0753699999987
2017-08-11,27,18,197.0,159.79262,153.82544,-1175.5344600000017
2017-08-12,21,29,121.988,178.56241,188.20105,-1175.7984163200017
2017-08-13,12,18,161.0,161.29637,153.39369,-1176.900340000002
2017-08-03,24,28,461.978,528.56915,531.1174,-1177.2354384999708
2017-07-26,4,18,252.0,247.74316,243.07074,-1177.449839999997
2017-08-11,38,10,75.0,91.50367,107.212715,-1178.1783750000002
2017-08-09,25,9,149.992,126.24551,118.3892,-1178.3836495199985
2017-07-24,54,18,235.0,239.07089,225.9132,-1178.7388500000043
2017-08-11,33,10,108.0,125.146,136.0629,-1179.0252000000014
2017-08-08,13,18,142.0,137.12714,128.82164,-1179.3809999999994
2017-08-14,35,24,136.39,174.94586,183.60626,-1181.191955999997
2017-07-28,31,25,249.0,223.20107,218.45644,-1181.41287
2017-08-04,41,28,217.778,260.43265,265.86398,-1182.8241847400004
2017-08-01,53,10,121.0,81.73319,71.95698,-1182.921409999999
2017-08-15,22,9,121.0,138.47835,148.26048,-1183.6377299999995
2017-08-05,27,18,228.0,249.67502,254.86772,-1183.9356000000007
2017-08-15,41,10,122.0,114.06916,104.35693,-1184.8920599999988
2017-08-04,4,9,186.772,231.8407,238.19537,-1186.8744252399993
2017-07-29,18,24,130.644,122.538795,113.453835,-1186.8955142399993
2017-08-08,14,24,223.57901,224.25934,229.569,-1187.1285262365955
2017-08-14,26,8,203.0,248.05525,253.90387,-1187.2698600000022
2017-08-02,53,25,310.0,313.40735,302.75717,-1188.9988000000053
2017-08-14,38,28,171.09,115.83064,108.8651,-1191.7342386000018
2017-08-03,11,25,569.0,453.75208,451.6532,-1194.2627199999697
