date,store_nbr,family,sales,prediction_nb11,weighted_abs_error_nb11
2017-07-22,15,1,1.0,0.0,1.0
2017-08-04,31,1,1.0,0.0,1.0
2017-08-02,31,1,1.0,0.0,1.0
2017-07-31,4,1,1.0,0.0,1.0
2017-07-29,4,1,1.0,0.0,1.0
2017-07-24,31,1,1.0,0.0,1.0
2017-08-03,53,2,1.0,0.0,1.0
2017-08-02,53,2,1.0,0.0,1.0
2017-08-11,19,1,1.0,0.0,1.0
2017-08-03,53,0,1.0,0.0,1.0
2017-08-03,30,31,1.0,0.0,1.0
2017-08-05,4,1,1.0,0.0,1.0
2017-08-13,34,14,1.0,0.0,1.0
2017-07-19,46,14,1.0,0.0,1.0
2017-08-12,15,1,1.0,0.0,1.0
2017-08-09,15,1,1.0,0.0,1.0
2017-08-08,15,1,1.0,0.0,1.0
2017-07-22,15,26,1.0,0.0,1.0
2017-08-12,15,26,1.0,0.0,1.0
2017-08-01,22,1,1.0,0.0,1.0
2017-07-28,22,1,1.0,0.0,1.0
2017-08-08,30,31,1.0,0.0,1.0
2017-08-05,35,27,1.0,0.0,1.0
2017-08-03,35,27,1.0,0.0,1.0
2017-08-02,35,27,1.0,0.0,1.0
2017-07-22,6,14,1.0,0.0,1.0
2017-07-27,18,17,1.0,0.0,1.0
2017-08-05,43,21,1.0,0.0,1.0
2017-08-10,46,17,1.0,0.0,1.0
2017-08-09,46,17,1.0,0.0,1.0
2017-08-08,46,17,1.0,0.0,1.0
2017-08-13,1,6,1.0,0.0,1.0
2017-08-02,1,14,1.0,0.0,1.0
2017-07-22,32,26,1.0,0.0,1.0
2017-08-03,41,14,1.0,0.0,1.0
2017-08-13,1,14,1.0,0.0,1.0
2017-07-27,54,21,1.0,0.0,1.0
2017-08-07,46,17,1.0,0.0,1.0
2017-08-03,46,17,1.0,0.0,1.0
2017-07-20,46,17,1.0,0.0,1.0
2017-08-07,22,2,1.0,0.0,1.0
2017-08-03,22,2,1.0,0.0,1.0
2017-08-01,22,2,1.0,0.0,1.0
2017-08-09,46,14,1.0,0.0,1.0
2017-08-04,42,0,1.0,0.0,1.0
2017-08-08,41,14,1.0,0.0,1.0
2017-08-05,41,14,1.0,0.0,1.0
2017-07-19,32,26,1.0,0.0,1.0
2017-07-22,41,31,1.0,0.0,1.0
2017-08-04,21,20,1.0,0.0,1.0
2017-07-19,21,19,1.0,0.0,1.0
2017-08-08,31,2,1.0,0.0,1.0
2017-08-07,31,2,1.0,0.0,1.0
2017-08-13,1,0,1.0,0.0,1.0
2017-08-02,46,4,1.0,0.0,1.0
2017-08-04,43,32,1.0,0.0,1.0
2017-08-11,43,32,1.0,0.0,1.0
2017-07-27,1,2,1.0,0.0,1.0
2017-07-30,1,0,1.0,0.0,1.0
2017-08-13,1,2,1.0,0.0,1.0
2017-08-03,15,1,1.0,0.0,1.0
2017-07-30,32,23,1.0,0.0,1.0
2017-07-27,46,4,1.0,0.0,1.0
2017-07-21,46,4,1.0,0.0,1.0
2017-08-09,43,31,1.0,0.0,1.0
2017-08-05,43,31,1.0,0.0,1.0
2017-07-21,54,26,1.0,0.0,1.0
2017-08-03,21,23,1.0,0.0,1.0
2017-08-01,21,26,1.0,0.0,1.0
2017-08-01,54,27,1.0,0.0,1.0
2017-07-27,54,27,1.0,0.0,1.0
2017-07-22,54,27,1.0,0.0,1.0
2017-07-22,32,21,1.0,0.0,1.0
2017-08-02,32,23,1.0,0.0,1.0
2017-08-11,41,31,1.0,0.0,1.0
2017-08-07,41,31,1.0,0.0,1.0
2017-08-03,41,31,1.0,0.0,1.0
2017-07-23,15,2,1.0,0.0,1.0
2017-07-22,35,26,1.0,0.0,1.0
2017-08-13,35,21,1.0,0.0,1.0
2017-08-09,29,26,1.0,0.0,1.0
2017-08-05,35,23,1.0,0.0,1.0
2017-08-01,35,23,1.0,0.0,1.0
2017-07-23,35,23,1.0,0.0,1.0
2017-07-22,35,23,1.0,0.0,1.0
2017-07-24,6,1,1.0,0.0,1.0
2017-07-27,41,31,1.0,0.0,1.0
2017-08-03,29,23,1.0,0.0,1.0
2017-08-02,29,23,1.0,0.0,1.0
2017-08-06,35,23,1.0,0.0,1.0
2017-08-08,35,26,1.0,0.0,1.0
2017-07-23,15,6,1.0,0.0,1.0
2017-07-22,15,6,1.0,0.0,1.0
2017-08-06,15,6,1.0,0.0,1.0
2017-07-23,15,23,1.0,0.0,1.0
2017-08-09,15,14,1.0,0.0,1.0
2017-07-19,21,31,1.0,0.0,1.0
2017-08-02,21,27,1.0,0.0,1.0
2017-07-30,41,31,1.0,0.0,1.0
2017-08-07,29,23,1.0,0.0,1.0
2017-07-24,3,31,1.0,0.0,1.0
2017-08-15,3,31,1.0,0.0,1.0
2017-08-09,30,26,1.0,0.0,1.0
2017-08-03,30,26,1.0,0.0,1.0
2017-08-05,19,17,1.0,0.0,1.0
2017-08-04,18,2,1.0,0.0,1.0
2017-08-03,51,17,1.0,0.0,1.0
2017-07-30,51,17,1.0,0.0,1.0
2017-08-08,35,32,1.0,0.0,1.0
2017-08-03,51,14,1.0,0.0,1.0
2017-08-05,36,2,1.0,0.0,1.0
2017-08-02,36,2,1.0,0.0,1.0
2017-08-07,35,27,1.0,0.0,1.0
2017-07-23,36,2,1.0,0.0,1.0
2017-08-13,36,2,1.0,0.0,1.0
2017-08-09,29,14,1.0,0.0,1.0
2017-08-04,29,14,1.0,0.0,1.0
2017-08-03,29,14,1.0,0.0,1.0
2017-08-01,29,14,1.0,0.0,1.0
2017-07-22,29,14,1.0,0.0,1.0
2017-07-29,17,19,1.0,0.0,1.0
2017-08-06,14,14,1.0,0.0,1.0
2017-07-22,41,1,1.0,0.0,1.0
2017-08-04,16,0,1.0,0.0,1.0
2017-07-19,14,19,1.0,0.0,1.0
2017-07-29,36,2,1.0,0.0,1.0
2017-08-04,22,32,1.0,0.0,1.0
2017-08-03,22,32,1.0,0.0,1.0
2017-07-27,16,1,1.0,0.0,1.0
2017-07-22,16,2,1.0,0.0,1.0
2017-08-06,14,2,1.0,0.0,1.0
2017-08-04,14,2,1.0,0.0,1.0
2017-07-30,22,31,1.0,0.0,1.0
2017-07-22,22,31,1.0,0.0,1.0
2017-08-09,32,27,1.0,0.0,1.0
2017-08-02,32,27,1.0,0.0,1.0
2017-07-29,36,23,1.0,0.0,1.0
2017-07-30,19,1,1.0,0.0,1.0
2017-07-25,3,31,1.0,0.0,1.0
2017-08-09,32,17,1.0,0.0,1.0
2017-08-08,32,17,1.0,0.0,1.0
2017-08-05,54,14,1.0,0.0,1.0
2017-08-02,54,14,1.0,0.0,1.0
2017-07-21,22,31,1.0,0.0,1.0
2017-08-02,16,0,1.0,0.0,1.0
2017-08-02,22,31,1.0,0.0,1.0
2017-08-09,22,26,1.0,0.0,1.0
2017-07-30,22,26,1.0,0.0,1.0
2017-08-03,3,31,1.0,0.0,1.0
2017-07-31,3,31,1.0,0.0,1.0
2017-07-27,3,31,1.0,0.0,1.0
2017-07-27,19,1,1.0,0.0,1.0
2017-07-30,35,32,1.0,0.0,1.0
2017-08-08,51,17,1.0,0.0,1.0
2017-08-04,21,14,1.0,0.0,1.0
2017-08-01,14,23,1.0,0.0,1.0
2017-07-23,19,17,1.0,0.0,1.0
2017-07-22,34,17,1.0,0.0,1.0
2017-08-02,34,17,1.0,0.0,1.0
2017-07-22,4,4,1.0,0.0,1.0
2017-07-22,31,14,1.0,0.0,1.0
2017-08-13,43,17,1.0,0.0,1.0
2017-08-06,14,23,1.0,0.0,1.0
2017-08-01,41,6,1.0,0.0,1.0
2017-07-23,14,19,1.0,0.0,1.0
2017-08-01,22,19,1.0,0.0,1.0
2017-08-11,14,26,1.0,0.0,1.0
2017-08-09,14,26,1.0,0.0,1.0
2017-08-03,22,14,1.0,0.0,1.0
2017-08-01,22,14,1.0,0.0,1.0
2017-08-09,22,14,1.0,0.0,1.0
2017-08-05,22,14,1.0,0.0,1.0
2017-08-02,14,31,1.0,0.0,1.0
2017-07-29,14,31,1.0,0.0,1.0
2017-07-22,22,14,1.0,0.0,1.0
2017-08-14,46,17,1.0,0.0,1.0
2017-08-08,35,27,1.0,0.0,1.0
2017-07-23,14,26,1.0,0.0,1.0
2017-07-22,14,19,1.0,0.0,1.0
2017-08-03,22,23,1.0,0.0,1.0
2017-08-02,21,14,1.0,0.0,1.0
2017-07-22,21,14,1.0,0.0,1.0
2017-08-09,22,21,1.0,0.0,1.0
2017-08-03,22,21,1.0,0.0,1.0
2017-08-01,22,21,1.0,0.0,1.0
2017-07-22,54,21,1.0,0.0,1.0
2017-08-09,32,26,1.0,0.0,1.0
2017-08-04,32,26,1.0,0.0,1.0
2017-07-22,54,17,1.0,0.0,1.0
2017-08-07,21,14,1.0,0.0,1.0
2017-08-01,35,32,1.0,0.0,1.0
2017-08-01,43,21,1.0,0.0,1.0
2017-07-30,43,21,1.0,0.0,1.0
2017-08-08,31,19,1.0,0.0,1.0
2017-08-01,53,19,1.0,0.0,1.0
2017-08-15,6,14,1.0,0.0,1.0
2017-08-07,6,14,1.0,0.0,1.0
2017-08-05,6,14,1.0,0.0,1.0
2017-08-04,6,14,1.0,0.0,1.0
2017-08-06,35,31,1.0,0.0,1.0
2017-08-04,51,19,1.0,0.0,1.0
2017-08-02,51,19,1.0,0.0,1.0
2017-07-22,51,19,1.0,0.0,1.0
2017-08-04,43,21,1.0,0.0,1.0
2017-07-24,26,14,1.0,0.0,1.0
2017-08-03,49,17,1.0,0.0,1.0
2017-08-01,49,17,1.0,0.0,1.0
2017-07-29,49,17,1.0,0.0,1.0
2017-08-04,16,27,1.0,0.0,1.0
2017-07-19,10,17,1.0,0.0,1.0
2017-08-11,10,17,1.0,0.0,1.0
2017-07-22,37,14,1.0,0.0,1.0
2017-08-14,8,31,1.0,0.0,1.0
2017-08-03,27,17,1.0,0.0,1.0
2017-08-02,27,17,1.0,0.0,1.0
2017-07-30,7,31,1.0,0.0,1.0
2017-07-29,35,14,1.0,0.0,1.0
2017-08-02,19,23,1.0,0.0,1.0
2017-08-04,35,14,1.0,0.0,1.0
2017-08-02,35,14,1.0,0.0,1.0
2017-08-08,38,14,1.0,0.0,1.0
2017-08-04,38,14,1.0,0.0,1.0
2017-08-02,38,14,1.0,0.0,1.0
2017-08-09,16,26,1.0,0.0,1.0
2017-08-07,42,21,1.0,0.0,1.0
2017-07-27,10,21,1.0,0.0,1.0
2017-08-08,10,21,1.0,0.0,1.0
2017-08-13,26,2,1.0,0.0,1.0
2017-08-05,29,31,1.0,0.0,1.0
2017-07-27,16,32,1.0,0.0,1.0
2017-07-30,26,19,1.0,0.0,1.0
2017-07-28,10,14,1.0,0.0,1.0
2017-08-07,26,17,1.0,0.0,1.0
2017-08-05,26,17,1.0,0.0,1.0
2017-07-24,26,17,1.0,0.0,1.0
2017-07-22,26,17,1.0,0.0,1.0
2017-08-14,10,14,1.0,0.0,1.0
2017-08-07,10,14,1.0,0.0,1.0
2017-08-04,30,1,1.0,0.0,1.0
2017-07-19,30,1,1.0,0.0,1.0
2017-08-02,30,0,1.0,0.0,1.0
2017-07-29,26,14,1.0,0.0,1.0
2017-07-24,30,1,1.0,0.0,1.0
2017-08-07,53,14,1.0,0.0,1.0
2017-08-03,53,14,1.0,0.0,1.0
2017-08-08,33,32,1.0,0.0,1.0
2017-07-19,18,14,1.0,0.0,1.0
2017-08-02,10,14,1.0,0.0,1.0
2017-08-12,26,14,1.0,0.0,1.0
2017-08-09,26,14,1.0,0.0,1.0
2017-08-09,20,14,1.0,0.0,1.0
2017-08-08,49,17,1.0,0.0,1.0
2017-08-07,49,17,1.0,0.0,1.0
2017-08-06,49,17,1.0,0.0,1.0
2017-07-27,30,1,1.0,0.0,1.0
2017-08-10,10,32,1.0,0.0,1.0
2017-08-08,5,14,1.0,0.0,1.0
2017-08-07,5,14,1.0,0.0,1.0
2017-08-05,5,14,1.0,0.0,1.0
2017-08-02,5,14,1.0,0.0,1.0
2017-08-01,5,14,1.0,0.0,1.0
2017-07-22,17,31,1.0,0.0,1.0
2017-07-22,5,17,1.0,0.0,1.0
2017-08-08,30,2,1.0,0.0,1.0
2017-08-02,30,2,1.0,0.0,1.0
2017-07-24,30,2,1.0,0.0,1.0
2017-08-09,10,32,1.0,0.0,1.0
2017-08-08,26,2,1.0,0.0,1.0
2017-08-09,20,19,1.0,0.0,1.0
2017-08-07,20,19,1.0,0.0,1.0
2017-07-21,16,26,1.0,0.0,1.0
2017-08-08,25,31,1.0,0.0,1.0
2017-08-06,25,31,1.0,0.0,1.0
2017-08-02,25,31,1.0,0.0,1.0
2017-07-30,11,1,1.0,0.0,1.0
2017-07-28,11,1,1.0,0.0,1.0
2017-08-09,32,0,1.0,0.0,1.0
2017-08-04,32,0,1.0,0.0,1.0
2017-08-04,18,23,1.0,0.0,1.0
2017-08-02,18,23,1.0,0.0,1.0
2017-08-03,26,0,1.0,0.0,1.0
2017-08-13,10,21,1.0,0.0,1.0
2017-08-02,10,23,1.0,0.0,1.0
2017-07-29,10,23,1.0,0.0,1.0
2017-08-13,10,23,1.0,0.0,1.0
2017-08-11,10,23,1.0,0.0,1.0
2017-07-24,10,26,1.0,0.0,1.0
2017-07-29,2,14,1.0,0.0,1.0
2017-07-27,2,14,1.0,0.0,1.0
2017-08-08,2,14,1.0,0.0,1.0
2017-07-30,32,0,1.0,0.0,1.0
2017-07-27,32,0,1.0,0.0,1.0
2017-07-25,2,17,1.0,0.0,1.0
2017-08-11,10,32,1.0,0.0,1.0
2017-07-21,10,26,1.0,0.0,1.0
2017-08-13,10,26,1.0,0.0,1.0
2017-08-10,10,26,1.0,0.0,1.0
2017-07-22,16,27,1.0,0.0,1.0
2017-08-08,10,26,1.0,0.0,1.0
2017-08-08,10,32,1.0,0.0,1.0
2017-07-30,10,32,1.0,0.0,1.0
2017-07-28,10,32,1.0,0.0,1.0
2017-07-27,10,32,1.0,0.0,1.0
2017-08-03,16,26,1.0,0.0,1.0
2017-07-28,16,26,1.0,0.0,1.0
2017-08-14,10,32,1.0,0.0,1.0
2017-08-04,33,14,1.0,0.0,1.0
2017-08-05,26,31,1.0,0.0,1.0
2017-07-27,26,31,1.0,0.0,1.0
2017-08-08,26,27,1.0,0.0,1.0
2017-08-07,26,27,1.0,0.0,1.0
2017-08-01,26,31,1.0,0.0,1.0
2017-07-29,26,27,1.0,0.0,1.0
2017-07-24,26,27,1.0,0.0,1.0
2017-07-22,26,27,1.0,0.0,1.0
2017-08-03,26,26,1.0,0.0,1.0
2017-07-27,33,32,1.0,0.0,1.0
2017-07-29,53,14,1.0,0.0,1.0
2017-07-28,16,32,1.0,0.0,1.0
2017-07-22,30,0,1.0,0.0,1.0
2017-08-09,29,31,1.0,0.0,1.0
2017-08-01,19,23,1.0,0.0,1.0
2017-08-13,19,21,1.0,0.0,1.0
2017-08-08,19,21,1.0,0.0,1.0
2017-08-09,9,14,1.0,0.0,1.0
2017-08-08,9,14,1.0,0.0,1.0
2017-07-28,9,14,1.0,0.0,1.0
2017-08-14,9,14,1.0,0.0,1.0
2017-07-22,27,4,1.0,0.0,1.0
2017-07-29,37,21,1.0,0.0,1.0
2017-07-27,27,4,1.0,0.0,1.0
2017-07-31,3,1,1.0,0.0,1.0
2017-07-30,15,23,1.0,0.0,1.0
2017-07-30,15,14,1.0,0.0,1.0
2017-07-23,15,14,1.0,0.0,1.0
2017-08-12,15,14,1.0,0.0,1.0
2017-08-01,21,23,1.0,0.0,1.0
2017-08-08,21,17,1.0,0.0,1.0
2017-08-07,21,17,1.0,0.0,1.0
2017-08-05,21,17,1.0,0.0,1.0
2017-07-30,21,17,1.0,0.0,1.0
2017-08-08,15,17,1.0,0.0,1.0
2017-07-19,29,23,1.0,0.0,1.0
2017-07-19,35,26,1.0,0.0,1.0
2017-08-07,26,31,1.0,0.0,1.0
2017-08-04,35,26,1.0,0.0,1.0
2017-08-02,35,26,1.0,0.0,1.0
2017-08-04,43,23,1.0,0.0,1.0
2017-08-02,43,23,1.0,0.0,1.0
2017-08-01,43,23,1.0,0.0,1.0
2017-08-05,33,17,1.0,0.0,1.0
2017-08-03,33,17,1.0,0.0,1.0
2017-07-24,45,4,1.0,0.0,1.0
2017-07-24,27,1,1.0,0.0,1.0
2017-07-29,27,1,1.0,0.0,1.0
2017-08-07,26,32,1.0,0.0,1.0
2017-08-14,26,31,1.0,0.0,1.0
2017-08-04,29,21,1.0,0.0,1.0
2017-08-09,16,32,1.0,0.0,1.0
2017-08-03,16,32,1.0,0.0,1.0
2017-08-01,16,32,1.0,0.0,1.0
2017-07-29,10,2,1.0,0.0,1.0
2017-08-08,10,2,1.0,0.0,1.0
2017-08-03,10,2,1.0,0.0,1.0
2017-07-30,26,21,1.0,0.0,1.0
2017-08-03,20,14,1.0,0.0,1.0
2017-08-02,20,14,1.0,0.0,1.0
2017-08-01,20,14,1.0,0.0,1.0
2017-08-05,26,19,1.0,0.0,1.0
2017-08-05,37,14,1.0,0.0,1.0
2017-08-04,17,1,1.0,0.0,1.0
2017-08-05,27,17,1.0,0.0,1.0
2017-08-11,9,1,1.0,0.0,1.0
2017-08-09,27,14,1.0,0.0,1.0
2017-08-08,27,14,1.0,0.0,1.0
2017-08-05,27,14,1.0,0.0,1.0
2017-07-22,27,14,1.0,0.0,1.0
2017-08-13,17,1,1.0,0.0,1.0
2017-08-11,17,1,1.0,0.0,1.0
2017-07-21,9,14,1.0,0.0,1.0
2017-08-10,9,14,1.0,0.0,1.0
2017-07-24,26,19,1.0,0.0,1.0
2017-07-30,16,32,1.0,0.0,1.0
2017-08-08,17,2,1.0,0.0,1.0
2017-08-02,17,1,1.0,0.0,1.0
2017-07-28,17,1,1.0,0.0,1.0
2017-07-27,17,1,1.0,0.0,1.0
2017-08-02,26,26,1.0,0.0,1.0
2017-08-01,26,27,1.0,0.0,1.0
2017-07-22,49,31,1.0,0.0,1.0
2017-07-22,20,14,1.0,0.0,1.0
2017-07-19,9,31,1.0,0.0,1.0
2017-07-22,10,0,1.0,0.0,1.0
2017-08-12,26,23,1.0,0.0,1.0
2017-08-08,26,23,1.0,0.0,1.0
2017-08-01,10,0,1.0,0.0,1.0
2017-07-30,20,14,1.0,0.0,1.0
2017-07-26,10,0,1.0,0.0,1.0
2017-08-14,10,0,1.0,0.0,1.0
2017-08-03,33,14,1.0,0.0,1.0
2017-08-02,33,14,1.0,0.0,1.0
2017-07-30,43,23,1.0,0.0,1.0
2017-07-31,2,17,1.0,0.0,1.0
2017-08-13,33,14,1.0,0.0,1.0
2017-08-07,33,14,1.0,0.0,1.0
2017-08-09,31,31,1.0,0.0,1.0
2017-08-03,31,31,1.0,0.0,1.0
2017-07-22,31,31,1.0,0.0,1.0
2017-07-22,26,23,1.0,0.0,1.0
2017-07-28,10,0,1.0,0.0,1.0
2017-08-15,45,14,1.0,0.0,1.0
2017-08-13,48,14,1.0,0.0,1.0
2017-08-04,48,14,1.0,0.0,1.0
2017-07-30,48,14,1.0,0.0,1.0
2017-07-21,48,14,1.0,0.0,1.0
2017-07-23,12,2,1.0,0.0,1.0
2017-08-05,12,2,1.0,0.0,1.0
2017-08-04,12,2,1.0,0.0,1.0
2017-08-01,12,2,1.0,0.0,1.0
2017-07-30,12,2,1.0,0.0,1.0
2017-08-09,12,2,1.0,0.0,1.0
2017-08-04,31,26,1.0,0.0,1.0
2017-08-13,24,14,1.0,0.0,1.0
2017-08-12,42,31,1.0,0.0,1.0
2017-08-09,42,31,1.0,0.0,1.0
2017-07-22,28,17,1.0,0.0,1.0
2017-08-09,28,14,1.0,0.0,1.0
2017-07-19,28,17,1.0,0.0,1.0
2017-08-03,28,14,1.0,0.0,1.0
2017-08-04,8,0,1.0,0.0,1.0
2017-08-03,36,31,1.0,0.0,1.0
2017-07-29,36,31,1.0,0.0,1.0
2017-07-27,8,1,1.0,0.0,1.0
2017-07-25,8,1,1.0,0.0,1.0
2017-07-22,16,17,1.0,0.0,1.0
2017-08-02,50,17,1.0,0.0,1.0
2017-08-01,50,17,1.0,0.0,1.0
2017-07-23,50,17,1.0,0.0,1.0
2017-08-03,43,27,1.0,0.0,1.0
2017-08-02,34,1,1.0,0.0,1.0
2017-07-19,34,1,1.0,0.0,1.0
2017-08-05,3,1,1.0,0.0,1.0
2017-08-03,3,1,1.0,0.0,1.0
2017-07-21,34,2,1.0,0.0,1.0
2017-08-05,52,17,1.0,0.0,1.0
2017-08-02,52,17,1.0,0.0,1.0
2017-07-30,52,17,1.0,0.0,1.0
2017-08-05,16,17,1.0,0.0,1.0
2017-08-06,35,2,1.0,0.0,1.0
2017-08-04,35,2,1.0,0.0,1.0
2017-08-08,54,2,1.0,0.0,1.0
2017-07-25,54,2,1.0,0.0,1.0
2017-08-03,32,2,1.0,0.0,1.0
2017-08-01,32,2,1.0,0.0,1.0
2017-07-27,32,2,1.0,0.0,1.0
2017-07-22,42,17,1.0,0.0,1.0
2017-08-03,39,14,1.0,0.0,1.0
2017-08-01,39,14,1.0,0.0,1.0
2017-07-22,39,14,1.0,0.0,1.0
2017-08-09,39,14,1.0,0.0,1.0
2017-08-09,35,2,1.0,0.0,1.0
2017-08-04,12,17,1.0,0.0,1.0
2017-08-01,12,17,1.0,0.0,1.0
2017-07-30,12,17,1.0,0.0,1.0
2017-07-29,12,17,1.0,0.0,1.0
2017-08-02,42,14,1.0,0.0,1.0
2017-07-29,42,14,1.0,0.0,1.0
2017-08-08,31,23,1.0,0.0,1.0
2017-07-30,36,26,1.0,0.0,1.0
2017-08-05,28,17,1.0,0.0,1.0
2017-08-03,7,31,1.0,0.0,1.0
2017-08-02,7,31,1.0,0.0,1.0
2017-08-01,7,31,1.0,0.0,1.0
2017-08-10,8,1,1.0,0.0,1.0
2017-08-04,28,17,1.0,0.0,1.0
2017-08-03,28,17,1.0,0.0,1.0
2017-08-13,42,31,1.0,0.0,1.0
2017-07-27,42,14,1.0,0.0,1.0
2017-07-22,42,14,1.0,0.0,1.0
2017-07-23,12,17,1.0,0.0,1.0
2017-08-14,45,17,1.0,0.0,1.0
2017-08-13,45,17,1.0,0.0,1.0
2017-08-01,24,1,1.0,0.0,1.0
2017-07-30,24,1,1.0,0.0,1.0
2017-08-02,36,23,1.0,0.0,1.0
2017-07-27,43,1,1.0,0.0,1.0
2017-08-04,37,21,1.0,0.0,1.0
2017-08-08,8,1,1.0,0.0,1.0
2017-08-12,36,31,1.0,0.0,1.0
2017-08-09,43,14,1.0,0.0,1.0
2017-08-02,43,14,1.0,0.0,1.0
2017-08-08,34,32,1.0,0.0,1.0
2017-07-30,35,2,1.0,0.0,1.0
2017-07-29,35,2,1.0,0.0,1.0
2017-07-19,35,2,1.0,0.0,1.0
2017-08-11,33,32,1.0,0.0,1.0
2017-08-02,34,0,1.0,0.0,1.0
2017-07-23,12,14,1.0,0.0,1.0
2017-08-08,12,14,1.0,0.0,1.0
2017-08-08,24,14,1.0,0.0,1.0
2017-08-01,24,14,1.0,0.0,1.0
2017-08-03,12,14,1.0,0.0,1.0
2017-08-01,12,14,1.0,0.0,1.0
2017-08-08,54,6,1.0,0.0,1.0
2017-07-27,54,6,1.0,0.0,1.0
2017-08-04,43,27,1.0,0.0,1.0
2017-07-19,32,14,1.0,0.0,1.0
2017-08-01,32,13,1.0,0.0,1.0
2017-07-29,12,14,1.0,0.0,1.0
2017-08-08,42,14,1.0,0.0,1.0
2017-07-25,45,17,1.0,0.0,1.0
2017-07-23,24,14,1.0,0.0,1.0
2017-08-03,24,14,1.0,0.0,1.0
2017-08-02,19,14,1.0,0.0,1.0
2017-07-30,19,14,1.0,0.0,1.0
2017-07-22,33,23,1.0,0.0,1.0
2017-07-19,11,14,1.0,0.0,1.0
2017-08-04,11,14,1.0,0.0,1.0
2017-07-22,11,14,1.0,0.0,1.0
2017-08-01,16,21,1.0,0.0,1.0
2017-07-30,16,21,1.0,0.0,1.0
2017-08-09,20,20,1.0,0.0,1.0
2017-08-12,11,14,1.0,0.0,1.0
2017-08-09,11,14,1.0,0.0,1.0
2017-08-09,28,2,1.0,0.0,1.0
2017-08-04,38,31,1.0,0.0,1.0
2017-07-31,38,31,1.0,0.0,1.0
2017-07-23,11,17,1.0,0.0,1.0
2017-08-04,11,17,1.0,0.0,1.0
2017-08-09,39,1,1.0,0.0,1.0
2017-08-01,39,2,1.0,0.0,1.0
2017-08-11,11,20,1.0,0.0,1.0
2017-08-08,11,20,1.0,0.0,1.0
2017-08-08,25,14,1.0,0.0,1.0
2017-08-07,25,14,1.0,0.0,1.0
2017-08-05,25,14,1.0,0.0,1.0
2017-08-07,28,2,1.0,0.0,1.0
2017-08-05,38,31,1.0,0.0,1.0
2017-08-02,27,31,1.0,0.0,1.0
2017-08-01,27,31,1.0,0.0,1.0
2017-07-22,27,31,1.0,0.0,1.0
2017-08-04,27,31,1.0,0.0,1.0
2017-08-03,27,31,1.0,0.0,1.0
2017-08-07,27,23,1.0,0.0,1.0
2017-08-04,8,31,1.0,0.0,1.0
2017-08-03,8,31,1.0,0.0,1.0
2017-07-31,8,31,1.0,0.0,1.0
2017-08-01,37,14,1.0,0.0,1.0
2017-08-14,20,1,1.0,0.0,1.0
2017-07-30,37,14,1.0,0.0,1.0
2017-08-03,19,14,1.0,0.0,1.0
2017-07-24,25,31,1.0,0.0,1.0
2017-08-08,16,23,1.0,0.0,1.0
2017-08-02,16,23,1.0,0.0,1.0
2017-08-01,16,23,1.0,0.0,1.0
2017-08-07,11,1,1.0,0.0,1.0
2017-08-01,11,1,1.0,0.0,1.0
2017-08-08,16,21,1.0,0.0,1.0
2017-08-08,50,14,1.0,0.0,1.0
2017-08-04,50,14,1.0,0.0,1.0
2017-08-03,50,14,1.0,0.0,1.0
2017-08-04,53,23,1.0,0.0,1.0
2017-08-02,53,23,1.0,0.0,1.0
2017-07-22,32,0,1.0,0.0,1.0
2017-08-08,11,23,1.0,0.0,1.0
2017-08-14,48,21,1.0,0.0,1.0
2017-08-09,45,14,1.0,0.0,1.0
2017-08-07,45,14,1.0,0.0,1.0
2017-08-04,45,14,1.0,0.0,1.0
2017-07-27,45,14,1.0,0.0,1.0
2017-07-31,25,1,1.0,0.0,1.0
2017-08-07,25,0,1.0,0.0,1.0
2017-08-04,25,1,1.0,0.0,1.0
2017-08-13,11,23,1.0,0.0,1.0
2017-08-09,11,23,1.0,0.0,1.0
2017-07-19,11,26,1.0,0.0,1.0
2017-08-04,28,2,1.0,0.0,1.0
2017-08-09,11,26,1.0,0.0,1.0
2017-07-19,11,31,1.0,0.0,1.0
2017-08-07,48,17,1.0,0.0,1.0
2017-08-02,32,6,1.0,0.0,1.0
2017-08-06,36,31,1.0,0.0,1.0
2017-08-08,36,32,1.0,0.0,1.0
2017-07-30,36,32,1.0,0.0,1.0
2017-08-09,36,32,1.0,0.0,1.0
2017-07-22,8,4,1.0,0.0,1.0
2017-08-03,50,21,1.0,0.0,1.0
2017-08-01,50,21,1.0,0.0,1.0
2017-08-03,8,14,1.0,0.0,1.0
2017-08-11,11,26,1.0,0.0,1.0
2017-07-30,42,31,1.0,0.0,1.0
2017-08-04,17,26,1.0,0.0,1.0
2017-08-03,19,26,1.0,0.0,1.0
2017-07-22,19,26,1.0,0.0,1.0
2017-07-30,19,23,1.0,0.0,1.0
2017-07-29,29,31,1.0,0.0,1.0
2017-07-23,35,17,1.0,0.0,1.0
2017-08-08,32,2,1.0,0.0,1.0
2017-08-02,53,32,1.0,0.0,1.0
2017-07-19,30,14,1.0,0.0,1.0
2017-07-30,30,14,1.0,0.0,1.0
2017-08-08,5,1,1.0,0.0,1.0
2017-07-22,25,14,1.0,0.0,1.0
2017-08-05,5,1,1.0,0.0,1.0
2017-08-04,17,31,1.0,0.0,1.0
2017-07-24,5,1,1.0,0.0,1.0
2017-08-04,30,13,1.0,0.0,1.0
