date,store_nbr,family,sales,prediction_nb9,prediction_nb11,weighted_abs_error_nb9,weighted_abs_error_nb11
2017-07-25,37,15,33.0,28.847855,31.629013,137.02078500000002,45.242570999999984
2017-07-25,44,2,11.0,16.025223,15.101812,55.27745300000001,45.119932000000006
2017-07-30,20,31,14.0,75.09284,10.783008,855.2997599999999,45.037887999999995
2017-08-13,54,11,38.0,40.99517,39.183044,113.81646000000006,44.95567200000009
2017-07-25,2,22,53.0,59.415985,53.848022,340.04720499999996,44.945166000000015
2017-08-11,43,2,12.0,6.452049,8.257998,66.575412,44.90402399999999
2017-07-20,27,15,28.0,26.207773,26.396294,50.18235600000001,44.90376799999997
2017-07-20,48,2,13.0,17.560709,16.452663,59.289216999999994,44.884619000000015
2017-08-02,7,2,3.0,12.7643175,17.94977,29.292952500000002,44.84931
2017-07-20,13,15,12.0,5.318374,8.270254,80.17951199999999,44.756952000000005
2017-08-08,6,21,6.0,17.169703,13.458942,67.01821799999999,44.753652
2017-07-30,29,10,289.0,307.16275,289.15466,5249.034750000005,44.69673999999378
2017-07-23,35,13,12.0,17.150597,15.720057,61.807164000000014,44.64068400000001
2017-08-02,6,15,25.0,30.81304,26.78248,145.32600000000002,44.56199999999999
2017-08-04,30,29,19.0,18.043783,16.655102,18.168122999999976,44.55306200000001
2017-08-11,37,32,7.0,12.107524,13.359492,35.752668,44.51644399999999
2017-07-25,26,22,4.0,18.477976,15.118898,57.91190400000001,44.475592
2017-08-12,4,2,5.0,12.221721,13.863823,36.108605000000004,44.319115
2017-07-21,23,15,5.0,13.418229,13.844009,42.091145,44.220045
2017-08-05,9,21,8.0,11.478877,13.526388,27.831016000000005,44.211104000000006
2017-08-04,5,2,12.0,13.335967,8.316747,16.031604,44.19903600000001
2017-07-27,51,15,18.0,27.416737,20.449753,169.50126600000002,44.09555400000002
2017-08-11,9,21,8.0,4.6888585,2.5239584,26.489131999999998,43.8083328
2017-08-02,45,2,16.0,17.470978,18.73548,23.53564799999998,43.767679999999984
2017-08-11,10,15,9.0,16.036253,13.861243,63.32627699999999,43.751187
2017-07-20,33,15,28.0,25.409906,26.441092,72.52263200000002,43.64942399999997
2017-07-26,30,11,45.0,46.297577,44.03136,58.39096499999986,43.58880000000003
2017-08-02,46,21,11.0,17.61186,14.947855,72.73046,43.426405
2017-08-06,5,1,3.0,16.795002,17.462803,41.385006000000004,43.388409
2017-08-04,12,29,32.0,37.411015,30.64431,173.15247999999997,43.38207999999997
2017-07-23,36,13,3.0,10.998595,17.459606,23.995784999999998,43.378818
2017-07-30,24,15,19.0,35.83892,21.27625,319.93948,43.248750000000015
2017-07-19,23,15,20.0,20.274723,17.841883,5.494460000000032,43.162340000000015
2017-08-07,28,16,18.0,17.733847,15.60466,4.7907539999999855,43.11611999999998
2017-07-25,50,2,9.0,12.692612,13.751382,33.233508,42.762437999999996
2017-08-10,3,2,16.0,15.89057,18.672373,1.750879999999995,42.757968000000005
2017-07-19,54,15,17.0,15.134729,14.487079,31.709607,42.719657000000005
2017-08-02,34,22,21.0,28.901165,23.029543,165.92446499999997,42.62040300000001
2017-08-15,20,16,16.0,11.745496,13.337676,68.07206400000001,42.597184
2017-07-20,20,15,11.0,12.855236,14.86935,20.407595999999998,42.56285000000001
2017-08-13,6,15,31.0,32.01009,32.372574,31.312789999999943,42.549794000000006
2017-07-28,54,10,66.0,65.9266,66.642685,4.844400000000434,42.41721000000001
2017-08-10,54,22,14.0,17.831839,17.029627,53.64574599999998,42.41477800000002
2017-08-09,6,2,10.0,6.3109894,5.763446,36.890105999999996,42.365539999999996
2017-07-23,4,2,5.0,8.922753,13.448493,19.613765,42.242464999999996
2017-07-19,32,15,11.0,6.4071755,7.161524,50.521069499999996,42.223236
2017-08-06,42,2,7.0,7.8887253,13.015044,6.2210771,42.105307999999994
2017-08-08,37,2,7.0,11.563557,13.002448,31.944898999999996,42.017135999999994
2017-08-03,18,31,38.0,49.763866,39.10494,447.026908,41.98771999999997
2017-08-04,13,16,11.0,11.1821995,7.18543,2.0041944999999934,41.960269999999994
2017-07-26,4,16,18.0,16.511202,20.32856,26.798363999999985,41.91407999999999
2017-08-05,20,2,9.0,9.254543,13.651875,2.2908869999999997,41.86687500000001
2017-07-19,22,15,13.0,12.067245,9.779591,12.125815000000003,41.865317000000005
2017-08-03,20,31,8.0,9.655182,13.205694,13.241456,41.645551999999995
2017-08-11,17,21,4.0,8.403942,14.391759,17.615768000000003,41.567036
2017-08-07,31,31,7.0,0.0,1.0636894,49.0,41.554174200000006
2017-08-06,44,19,61.0,60.44913,60.319294,33.6030700000002,41.52306600000004
2017-08-10,50,19,11.0,9.8680525,7.250102,12.451422500000008,41.248878
2017-08-06,2,2,13.0,8.662347,16.168854,56.389489,41.19510199999999
2017-08-03,37,16,32.0,28.194807,30.713802,121.76617599999997,41.15833599999996
2017-08-14,6,21,8.0,17.574253,13.142133,76.59402399999999,41.137063999999995
2017-08-07,23,16,16.0,22.950346,18.566967,111.205536,41.07147200000003
2017-07-24,11,32,5.0,11.561131,13.208874,32.805655,41.04437
2017-08-14,3,21,23.0,22.56737,21.216972,9.950489999999991,41.00964400000004
2017-08-15,35,15,19.0,11.80803,16.842049,136.64742999999999,41.001069000000015
2017-07-26,48,20,8.0,10.27324,13.121838,18.185919999999996,40.974704
2017-07-26,38,20,29.0,19.863346,27.58907,264.962966,40.91697000000001
2017-08-13,6,2,9.0,7.628087,13.531874,12.347217,40.786866
2017-07-19,50,20,4.0,12.174442,14.185499,32.697768,40.741996
2017-08-07,49,21,9.0,6.070232,4.4736996,26.367912,40.7367036
2017-07-30,31,22,12.0,21.714743,15.393054,116.57691599999998,40.71664799999999
2017-08-10,12,21,8.0,1.8777667,2.9226706,48.977866399999996,40.6186352
2017-07-27,28,22,32.0,37.34397,30.730751,171.00703999999996,40.61596799999995
2017-07-22,34,15,30.0,41.286892,31.350391,338.60676000000007,40.51172999999995
2017-08-07,7,18,261.0,246.59283,261.15512,3760.271370000002,40.48632000000282
2017-07-26,17,32,9.0,12.89413,13.494399,35.04717000000001,40.449591
2017-07-19,26,22,5.0,15.218702,13.068628,51.09351,40.343140000000005
2017-08-08,2,16,19.0,18.167892,21.115274,15.81005200000003,40.19020599999999
2017-08-10,13,31,4.0,5.4531536,14.045876,5.812614400000001,40.183504
2017-08-12,15,15,9.0,10.77687,13.463244,15.991830000000006,40.169196
2017-08-06,37,2,12.0,13.845193,15.346503,22.142316,40.158036
2017-08-01,11,15,28.0,28.20962,26.566252,5.869360000000029,40.14494400000004
2017-08-14,28,16,19.0,19.320822,16.890532,6.095617999999995,40.079891999999994
2017-08-13,46,2,35.0,35.79925,36.14298,27.973750000000024,40.00430000000005
2017-07-28,17,15,13.0,14.633471,16.077143,21.235123,40.002858999999994
2017-08-03,30,11,38.555,44.881233,39.591385,243.9079133150001,39.95782367500011
2017-08-09,15,18,209.0,211.44164,208.80896,510.3027600000014,39.927359999997236
2017-08-14,38,16,25.0,31.766481,26.596283,169.16202499999997,39.90707499999999
2017-07-20,31,32,11.0,6.777553,7.3736343,46.446917,39.8900227
2017-08-07,52,2,9.0,9.732342,13.428722,6.591077999999992,39.858498000000004
2017-08-05,25,2,4.0,10.236012,13.960982,24.944048000000002,39.843928
2017-08-15,20,21,5.0,7.771482,12.949335,13.857409999999998,39.746674999999996
2017-08-10,33,29,24.0,20.028234,22.348574,95.32238399999997,39.63422400000002
2017-08-01,6,11,155.573,170.0932,155.82759,2258.9510745999983,39.607330069996735
2017-08-02,42,2,5.0,9.609772,12.918466,23.048859999999998,39.592330000000004
2017-08-11,17,16,21.0,19.714931,22.88411,26.986449,39.566309999999994
2017-08-09,46,19,12.0,20.388718,8.706745,100.66461600000001,39.51906
2017-08-09,18,16,13.0,19.266588,16.037453,81.46564399999998,39.48688899999999
2017-07-19,19,15,6.0,14.013029,12.578467,48.078174,39.470802
2017-07-27,31,22,4.0,13.743856,13.840835,38.975424,39.36334
2017-07-26,50,2,14.0,13.165475,16.810593,11.68334999999999,39.34830200000001
2017-07-22,17,11,162.964,153.2865,162.72275,1577.0841100000014,39.3150650000013
2017-08-04,9,2,9.0,7.774929,4.6327634,11.025638999999998,39.3051294
2017-08-08,34,16,33.0,27.689724,31.809961,175.23910800000004,39.27128699999996
2017-07-20,25,15,11.0,13.810532,14.570085,30.915852,39.27093500000001
2017-07-26,7,2,8.0,5.384464,12.906397,20.924287999999997,39.251176
2017-08-08,31,16,14.0,19.37676,16.798788,75.27464,39.183031999999976
2017-08-07,50,19,15.0,21.041456,17.608116,90.62184,39.12173999999999
2017-08-10,12,15,13.0,11.618322,16.00748,17.96181400000001,39.09724000000001
2017-08-15,7,27,19.0,15.166311,16.947214,72.840091,39.002934000000025
2017-08-02,37,2,13.0,12.475994,15.999757,6.812078,38.99684100000001
2017-07-28,5,32,14.1779995,15.140418,16.927536,13.64516901179075,38.98292712223174
2017-08-04,8,2,15.0,15.831762,12.401569,12.476429999999992,38.976465
2017-07-23,30,13,9.0,14.332427,13.329506,47.99184299999999,38.965554000000004
2017-08-15,10,22,14.0,15.142746,16.781944,15.99844400000001,38.94721599999999
2017-08-04,47,2,27.0,24.749441,25.557589,60.76509299999998,38.945097
2017-07-20,18,32,9.973,11.454037,13.871814,14.770382000999989,38.882872022
2017-08-14,51,2,3.0,7.183751,15.93094,12.551252999999999,38.79282
2017-07-21,45,2,8.0,12.214839,12.848598,33.718712,38.78878400000001
2017-08-07,17,21,10.0,6.3047147,6.1218944,36.952853000000005,38.78105599999999
2017-07-31,26,22,2.0,20.682703,21.383469,37.365406,38.766938
2017-08-13,15,16,15.0,19.006199,12.417603,60.092984999999985,38.735955000000004
2017-08-12,11,31,26.0,27.238125,27.487663,32.191250000000004,38.67923800000003
2017-08-07,2,16,23.0,20.739872,24.68152,51.98294400000004,38.67495999999998
2017-07-27,32,15,8.0,3.8468966,3.1727293,33.2248272,38.6181656
2017-07-23,38,2,14.0,9.828947,11.243563,58.39474200000001,38.590118000000004
2017-08-04,32,18,76.0,87.56023,75.49243,878.5774800000004,38.57532000000009
2017-08-14,1,25,159.0,171.98976,158.7575,2065.3718399999984,38.557500000001085
2017-08-07,48,19,15.0,28.352444,17.568909,200.28665999999998,38.53363500000002
2017-08-04,25,2,9.0,6.094615,4.7208858,26.148464999999998,38.512027800000006
2017-08-10,8,2,7.0,9.186378,12.490519,15.304645999999996,38.43363300000001
2017-08-05,39,21,14.0,22.945194,16.745043,125.23271600000001,38.430601999999986
2017-08-09,47,2,23.0,19.846212,21.32914,72.53712399999998,38.42978000000002
2017-08-04,52,2,10.0,10.49945,6.171111,4.994499999999995,38.28889
2017-08-14,17,16,24.0,25.352383,25.59521,32.45719199999999,38.28504000000004
2017-07-30,11,31,12.0,17.457134,8.809771,65.485608,38.282748000000005
2017-08-10,17,31,3.0,14.1413765,15.757091,33.4241295,38.271273
2017-08-08,54,22,10.0,16.321133,13.826639,63.21133,38.26639
2017-08-02,25,16,22.0,25.947369,23.737795,86.84211799999997,38.231489999999965
2017-08-11,48,10,122.0,118.69243,122.31235,403.5235399999998,38.10669999999939
2017-08-04,26,16,8.0,16.600609,12.763218,68.80487199999999,38.105744
2017-08-03,44,0,11.0,17.414734,14.45817,70.562074,38.03987000000001
2017-08-09,54,15,7.0,13.830354,12.420941,47.812478,37.946586999999994
2017-08-06,1,16,8.0,13.628703,12.74137,45.029624,37.93096
2017-08-14,48,19,8.0,15.731914,12.737532,61.855312,37.900256
2017-07-26,12,32,8.0,3.0325415,3.2641585,39.739668,37.886731999999995
2017-07-21,53,15,23.0,29.942404,24.646944,159.67529199999998,37.879712000000026
2017-08-02,24,15,17.0,21.358976,14.773066,74.10259199999997,37.857878
2017-08-11,46,16,26.0,26.643698,24.545223,16.736148000000014,37.824202
2017-08-11,23,10,47.0,87.715096,47.802727,1913.6095120000002,37.72816899999987
2017-07-22,15,11,104.0,112.02492,104.361084,834.5916799999994,37.55273600000055
2017-07-27,14,15,14.0,10.680815,11.324464,46.46858999999999,37.457503999999986
2017-08-15,47,19,8.0,12.1697035,12.675549,33.357628000000005,37.404392
2017-08-06,54,2,3.0,7.0194345,15.424296,12.058303500000001,37.272888
2017-08-15,8,21,20.0,20.09655,21.860615,1.9310000000000116,37.212299999999985
2017-07-26,10,5,78.0,73.628914,77.523544,340.94470800000045,37.16356799999991
2017-08-07,33,22,20.0,22.346554,21.857548,46.93108000000002,37.150960000000026
2017-07-19,25,15,17.0,18.237396,19.183395,21.035732000000007,37.11771500000002
2017-08-14,2,2,7.0,9.581904,12.301657,18.073327999999997,37.111599000000005
2017-08-02,4,2,5.0,9.090263,12.414502,20.451315,37.07251
2017-07-28,12,15,7.0,12.04035,12.294864,35.28245,37.064048
2017-08-14,9,2,4.0,10.834225,13.262705,27.3369,37.05082
2017-07-27,26,13,19.0,17.038433,17.050415,37.26977299999997,37.04211499999998
2017-08-09,4,2,6.0,11.008718,12.169456,30.052308,37.016736
2017-08-03,23,2,3.0,58.47303,15.324207,166.41909,36.972621
2017-08-06,34,13,9.0,18.099682,13.106162,81.89713800000001,36.95545799999999
2017-08-09,44,2,14.0,16.332647,16.63386,32.65705800000002,36.87403999999998
2017-08-02,52,15,53.0,56.333157,53.695312,176.657321,36.85153600000007
2017-07-26,13,15,5.0,11.236792,12.369577,31.18396,36.847885
2017-08-04,34,20,8.0,9.91541,3.3976498,15.323279999999997,36.8188016
2017-08-12,32,11,29.0,24.521988,27.73118,129.862348,36.79578000000005
2017-08-13,45,19,33.0,33.73538,34.114998,24.267539999999975,36.794934
2017-08-04,20,31,12.0,12.5978985,15.065299,7.174781999999993,36.783587999999995
2017-08-06,7,2,8.0,7.138738,3.407151,6.890096,36.742792
2017-08-07,3,2,18.0,20.074492,20.039642,37.34085599999999,36.71355600000001
2017-08-11,30,16,13.0,8.621,10.1793785,56.92699999999999,36.6680795
2017-08-09,10,16,7.0,6.3401737,1.7619615,4.618784099999998,36.6662695
2017-07-27,54,5,175.0,176.59206,175.20929,278.6105000000006,36.625750000001744
2017-07-21,52,2,7.0,9.732163,12.222769,19.125141,36.559383
2017-07-19,39,32,12.0,15.032542,15.031633,36.39050399999999,36.37959599999999
2017-08-11,42,21,10.0,6.1034994,6.364815,38.965006,36.35185
2017-07-22,37,2,7.0,6.7696714,1.8072038,1.6123002,36.3495734
2017-08-01,26,16,14.0,22.094557,11.408071,113.32379799999998,36.287006000000005
2017-07-19,47,2,15.0,16.46082,12.58153,21.912299999999973,36.27704999999999
2017-08-10,52,16,40.0,46.806652,40.905476,272.26608,36.21904000000001
2017-07-23,26,16,16.0,18.263323,18.259127,36.213167999999996,36.14603199999999
2017-08-09,34,32,6.0,3.6607778,0.0,14.0353332,36.0
2017-07-22,22,32,6.0,4.043078,0.0,11.741531999999998,36.0
2017-08-10,45,19,6.0,7.0090923,0.0,6.054553799999999,36.0
2017-08-04,39,31,6.0,3.8769715,0.0,12.738171000000001,36.0
2017-08-09,39,31,6.0,6.0750413,0.0,0.45024779999999787,36.0
2017-07-23,52,2,9.0,12.612903,12.997007,32.516127,35.973062999999996
2017-07-21,23,32,9.0,13.74878,12.993261,42.73902,35.93934900000001
2017-07-21,20,32,4.8059998,11.915748,12.282716,34.169448427250366,35.933096561856765
2017-08-11,39,21,7.0,15.401645,12.108387,58.811515,35.758709
2017-07-25,12,15,7.0,13.779418,12.099939,47.455926,35.699572999999994
2017-07-23,8,2,15.0,13.698419,17.378574,19.52371500000001,35.678610000000006
2017-08-12,31,32,12.0,12.430595,9.027155,5.167140000000003,35.674139999999994
2017-07-24,6,15,15.0,18.922058,17.37713,58.83087,35.656950000000016
2017-08-09,9,2,10.0,9.459465,6.4353456,5.405350000000002,35.646544000000006
2017-08-05,15,9,273.0,278.5249,272.86954,1508.2977000000005,35.61558000000758
2017-08-10,20,16,6.0,11.616624,11.93423,33.699743999999995,35.60538
2017-08-10,30,15,6.0,13.15632,11.901251,42.93791999999999,35.407506
2017-08-09,6,21,14.0,17.092993,11.475886,43.301902,35.33759600000001
2017-08-08,23,2,5.0,7.270826,12.060671,11.354129999999998,35.303354999999996
2017-08-12,26,15,12.0,14.1544485,14.939392,25.85338200000001,35.272704
2017-07-27,51,22,115.0,124.24351,115.306595,1063.00365,35.25842500000017
2017-07-28,26,32,2.0,6.2025123,19.627375,8.4050246,35.25475
2017-07-24,50,16,29.0,29.969822,30.213718,28.124838000000018,35.197822
2017-07-29,26,15,8.0,13.966689,12.398479,47.733512000000005,35.187832
2017-07-29,47,15,74.0,80.34685,74.4755,469.6669000000003,35.186999999999756
2017-07-29,42,9,201.359,169.62259,201.18428,6390.411781190001,35.181444480001566
2017-08-15,39,21,8.0,10.70776,12.384767,21.662080000000003,35.078136
2017-07-28,1,32,31.619,37.054893,32.727245,171.87750076700002,35.041598655000115
2017-08-09,7,8,1274.0,1300.6997,1273.9725,34015.417799999865,35.03499999989572
2017-08-03,15,15,4.0,13.977248,12.758628,39.908992,35.034512
2017-08-07,20,2,9.0,6.985909,5.1094537,18.126818999999998,35.01491669999999
2017-08-03,44,2,13.0,19.232826,15.691484,81.026738,34.98929200000001
2017-07-30,28,13,2.0,17.588198,19.49146,31.176395999999997,34.98292
2017-08-08,39,20,18.0,19.539938,16.065472,27.71888399999999,34.821504000000004
2017-08-15,49,21,7.0,9.3340845,11.974253,16.338591499999996,34.819770999999996
2017-07-27,53,15,11.0,17.856869,14.163392,75.42555899999999,34.797312
2017-07-28,39,31,3.0,5.0076613,14.591615,6.022983899999999,34.774845
2017-08-13,11,13,29.0,31.51514,27.803469,72.93905999999997,34.69939900000001
2017-07-19,48,20,4.0,15.718106,12.664792,46.872424,34.659168
2017-07-20,26,16,13.0,11.479738,15.663946,19.76340600000001,34.63129799999999
2017-08-03,2,2,10.0,12.918181,13.4583025,29.181810000000006,34.583025000000006
2017-07-23,53,2,7.0,9.967776,11.935011,20.774432000000004,34.54507699999999
2017-08-13,52,2,12.0,14.247934,14.8780575,26.97520800000001,34.53669000000001
2017-08-14,8,2,7.0,11.737769,11.929808,33.164383,34.508655999999995
2017-07-26,17,15,18.0,16.349554,16.08333,29.708027999999977,34.50006
2017-07-24,47,2,12.0,15.793306,14.868295,45.51967199999999,34.41954
2017-07-26,18,15,16.0,17.483051,18.133282,23.728815999999995,34.13251200000002
2017-08-03,36,22,46.0,47.96642,45.25801,90.45531999999997,34.13154000000006
2017-08-02,41,20,26.0,29.93102,24.68793,102.20652000000001,34.11381999999996
2017-07-21,39,25,244.0,249.65471,244.13957,1379.7492399999987,34.05507999999804
2017-08-10,19,31,8.0,16.88881,12.256744,71.11048,34.053951999999995
2017-08-09,22,11,41.0,40.95906,40.17032,1.6785399999999626,34.016880000000135
2017-08-05,6,21,15.0,17.363098,12.73399,35.44647000000001,33.99014999999999
2017-07-29,12,32,7.0,4.8402104,2.1472702,15.118527199999999,33.969108600000006
2017-08-13,28,2,4.0,6.1591988,12.483116,8.636795200000002,33.932464
2017-08-07,1,2,5.0,5.197258,11.775113,0.9862899999999986,33.875564999999995
2017-08-01,32,15,8.0,15.703569,3.7663612,61.628552,33.8691104
2017-07-30,1,18,98.0,128.82375,98.34472,3020.727499999999,33.782559999999535
2017-08-14,5,2,6.0,7.956176,11.623278,11.737056,33.73966800000001
2017-08-04,39,16,12.0,18.900463,14.805447,82.80555599999998,33.66536399999999
2017-08-01,31,22,15.0,17.7482,12.75751,41.22300000000001,33.63735
2017-07-24,49,2,7.0,8.422229,11.796046,9.955602999999998,33.572322
2017-08-03,13,16,5.0,10.3523245,11.710801,26.7616225,33.554005000000004
2017-08-02,12,21,5.0,36.818035,11.705799,159.09017500000002,33.528995
2017-08-09,13,15,6.0,10.7042,11.588043,28.2252,33.52825800000001
2017-07-22,7,15,33.0,45.93754,31.984245,426.93881999999996,33.519914999999955
2017-08-04,45,2,17.0,21.5519,18.970798,77.3823,33.50356599999998
2017-08-02,24,2,7.0,9.789466,11.780906,19.526261999999996,33.466342
2017-08-11,24,2,4.0,7.9786654,12.36408,15.914661599999999,33.45632
2017-07-25,4,13,22.0,23.787323,23.520426,39.321106000000015,33.44937200000001
2017-08-12,18,2,6.0,8.464497,11.570622,14.786981999999998,33.423732
2017-08-13,30,15,19.0,16.368668,17.242281,49.99530800000001,33.39666100000003
2017-08-12,46,21,12.0,12.499021,14.7779255,5.98825200000001,33.335106
2017-08-05,29,2,8.0,4.0484195,3.833741,31.612644000000003,33.330072
2017-08-05,22,16,20.0,19.881603,18.334755,2.367940000000033,33.304899999999975
2017-07-29,15,32,9.0,6.093397,5.3034897,26.159426999999997,33.2685927
2017-07-23,16,15,8.0,10.427843,12.156254,19.422743999999994,33.250032000000004
2017-08-12,39,11,108.0,99.240005,108.3075,946.0794600000004,33.21000000000049
2017-08-09,2,2,10.0,8.857212,13.314699,11.427879999999995,33.14698999999999
2017-08-15,1,16,33.0,31.73306,31.996248,41.80902000000006,33.123815999999955
2017-07-22,12,32,8.0,8.863142,3.877192,6.905135999999999,32.982464
2017-07-25,39,15,25.0,26.339457,26.318535,33.48642499999998,32.96337500000001
2017-08-15,46,21,8.0,7.4433413,3.8906,4.453269599999999,32.8752
2017-08-15,53,16,18.0,20.305744,19.825151,41.50339200000001,32.85271800000003
2017-07-28,24,15,17.0,16.18407,18.930716,13.870810000000027,32.82217200000001
2017-07-25,14,10,40.0,43.39826,39.18098,135.93040000000002,32.760800000000074
2017-08-14,15,15,7.0,8.075539,11.6711,7.528772999999994,32.6977
2017-07-31,17,15,28.0,18.296589,26.833384,271.69550799999996,32.665248000000034
2017-08-11,38,2,5.0,7.91533,11.531628,14.57665,32.658139999999996
2017-08-05,13,11,50.0,59.08014,50.651817,454.007,32.59085000000006
2017-07-26,29,15,14.0,21.337055,16.32788,102.71876999999999,32.590320000000006
2017-08-02,54,15,12.0,17.743776,9.292707,68.925312,32.487516
2017-07-25,42,22,53.0,52.106934,52.388268,47.332497999999866,32.421796000000185
2017-07-28,10,29,25.0,29.334372,26.296085,108.35929999999996,32.40212500000004
2017-07-22,9,15,45.0,56.41838,45.719685,513.8271,32.385824999999926
2017-08-15,24,2,2.0,10.780413,18.187563,17.560826,32.375126
2017-08-09,5,20,6.0,12.662978,11.393765,39.977868,32.36259
2017-07-28,28,15,21.0,19.889673,19.459106,23.316867000000034,32.35877400000003
2017-07-28,42,15,21.0,23.710861,22.533442,56.92808100000003,32.20228200000002
2017-07-31,10,15,7.0,11.282061,11.600257,29.974427000000006,32.201798999999994
2017-08-05,11,2,8.0,7.9812975,12.0086155,0.14961999999999875,32.068923999999996
2017-08-03,27,16,26.0,29.284409,27.232664,85.394634,32.049263999999994
2017-07-20,7,2,5.0,12.945128,11.408141,39.72564,32.040705
2017-08-04,34,18,206.0,192.9362,206.15533,2691.1427999999974,31.997979999998392
2017-08-12,42,2,5.0,7.174982,11.389548,10.87491,31.947739999999996
2017-07-23,22,13,4.0,10.427741,11.961379,25.710963999999997,31.845516000000003
2017-08-15,23,15,11.0,9.184903,13.886703,19.966066999999995,31.753733000000008
2017-07-20,41,2,6.0,9.038151,11.286456,18.228905999999995,31.718735999999996
2017-08-06,33,13,9.0,6.055774,5.4845133,26.498033999999997,31.639380300000003
2017-07-24,7,2,5.0,5.435528,11.318218,2.1776399999999985,31.59109
2017-07-22,4,2,8.0,6.04744,4.052295,15.62048,31.58164
2017-07-20,17,32,12.0,12.903814,14.631205,10.845768000000007,31.574459999999995
2017-08-15,9,2,10.0,10.147516,13.144643,1.4751599999999954,31.446430000000003
2017-08-10,22,2,9.0,3.9465878,5.505978,45.4807098,31.446198000000003
2017-08-09,20,22,39.0,38.844685,38.194046,6.057285000000064,31.432205999999994
2017-08-15,19,15,11.0,9.9710655,13.852141,11.318279500000001,31.373550999999996
2017-07-19,46,15,31.0,34.7261,32.011177,115.50910000000007,31.34648700000011
2017-08-01,17,21,20.0,40.928246,18.433706,418.56492000000003,31.325879999999984
2017-07-19,7,2,3.0,16.004532,13.440646,39.01359600000001,31.321937999999996
2017-08-15,12,31,11.0,10.118188,13.84725,9.699932,31.319750000000006
2017-08-12,20,2,3.0,8.746877,13.429095,17.240631,31.287285
2017-08-15,13,16,9.0,9.369352,12.468212,3.324167999999993,31.213907999999996
2017-08-08,31,20,10.0,14.177315,6.8812613,41.77315,31.187386999999998
2017-08-10,15,31,3.0,8.944658,13.391899,17.833974,31.175697
2017-08-15,15,2,6.0,6.0454097,11.185632,0.27245820000000265,31.113792
2017-08-15,1,2,4.0,8.620008,11.770924,18.480032,31.083696000000003
2017-07-29,18,32,21.396,29.623568,22.848722,176.03704492799997,31.082439911999955
2017-07-20,33,16,17.0,15.511904,18.823658,25.297632000000007,31.00218599999997
2017-08-08,25,11,69.325,72.9848,69.77095,253.7156350000003,30.915483749999744
2017-07-26,1,13,29.0,29.789177,30.064598,22.886132999999962,30.873342000000005
2017-07-23,7,15,30.0,35.289364,28.971447,158.68091999999996,30.85658999999996
2017-08-11,37,2,4.0,6.563741,11.69079,10.254964000000001,30.76316
2017-07-23,41,2,10.0,12.56521,13.071537,25.652100000000004,30.715369999999993
2017-08-09,31,9,185.141,194.47722,184.97531,1728.5171070199995,30.67601228999698
2017-07-23,49,2,13.0,16.214745,15.34515,41.79168500000001,30.486950000000004
2017-08-14,46,2,28.0,22.860804,26.911564,143.89748799999995,30.476208000000042
2017-08-11,8,2,13.0,10.687224,15.343014,30.066087999999993,30.459182000000002
2017-07-24,12,11,31.0,30.363281,30.021444,19.73828899999998,30.335236000000034
2017-07-21,39,32,21.462,19.27798,20.049416,46.87343724000001,30.316877807999976
2017-08-10,49,2,7.0,8.151985,11.326295,8.063894999999999,30.284065
2017-08-13,43,2,10.0,7.0615635,6.972861,29.384365,30.27139
2017-07-30,4,16,18.0,21.194086,19.678738,57.493547999999976,30.217283999999985
2017-08-14,25,2,5.0,7.8810296,11.043208,14.405147999999999,30.21604
2017-07-21,53,2,5.0,8.619721,11.042282,18.098605,30.21141
2017-08-08,44,2,14.0,17.850542,11.853025,53.90758800000001,30.05764999999999
2017-08-04,23,2,4.0,62.8556,11.509383,235.4224,30.037532
2017-08-08,36,16,14.0,11.306885,11.856192,37.70361000000001,30.013312
2017-08-08,14,22,6.0,13.758173,10.98679,46.549037999999996,29.920739999999995
2017-08-15,19,31,14.0,7.528751,11.86736,90.597486,29.856960000000004
2017-08-10,4,2,5.0,6.935429,10.96828,9.677145,29.8414
2017-08-14,15,16,20.0,16.186216,18.50996,76.27567999999997,29.80080000000001
2017-08-02,49,2,17.0,11.171185,15.255691,99.08985500000001,29.653252999999992
2017-08-09,10,11,29.0,30.861042,27.978148,53.97021800000003,29.633707999999974
2017-08-02,12,15,11.0,16.98193,8.309247,65.80122999999998,29.59828300000001
2017-08-10,18,21,3.0,3.8116508,12.858981,2.4349523999999994,29.576943
2017-08-13,18,31,45.0,45.580627,44.3432,26.12821499999999,29.555999999999862
2017-08-08,28,20,6.0,5.4854836,1.0865715,3.0870983999999986,29.480571
2017-08-03,28,16,15.0,20.248516,16.964563,78.72773999999998,29.468444999999974
2017-08-07,38,2,7.0,10.492482,11.209473,24.447374000000003,29.466310999999994
2017-08-06,40,2,4.0,7.2052946,11.351163,12.8211784,29.404652
2017-07-19,47,0,14.0,9.732543,11.902902,59.744398000000004,29.35937200000001
2017-08-13,29,2,5.0,6.449386,10.859712,7.246929999999998,29.298560000000002
2017-08-09,1,2,4.0,5.788995,11.302221,7.15598,29.208883999999998
2017-08-07,10,22,4.0,12.876552,11.298636,35.506208,29.194544
2017-08-12,48,0,19.0,15.038299,20.532648,75.272319,29.120311999999966
2017-08-13,36,13,16.0,16.604649,17.818283,9.674383999999975,29.092528000000016
2017-08-07,18,2,6.0,10.096316,10.845641,24.577896,29.073846000000003
